year quarter area Species.no Age LengthGroup Length proportion proportion.adjusted Nbar
1986 1 1 19 8 20 559 0.28278 0.28278 926.955
1986 1 1 19 8 21 620 0.10316 0.10316 926.955
1986 1 1 19 8 22 750 0.01675 0.01675 926.955
1986 1 1 19 8 23 855 0.01153 0.01153 926.955
1986 1 1 19 9 19 432 0.2512 0.2512 164.656
1986 1 1 19 9 20 550 0.45326 0.45326 164.656
1986 1 1 19 9 21 626 0.29554 0.29554 164.656
1986 1 1 19 10 18 375 0.09713 0.09713 61.5937
1986 1 1 19 10 19 460 0.2192 0.2192 61.5937
1986 1 1 19 10 20 578 0.19118 0.19118 61.5937
1986 1 1 19 10 21 615 0.4486 0.4486 61.5937
1986 1 1 19 10 22 725 0.04388 0.04388 61.5937
1986 1 1 21 1 11 76 0.00993 0.00993 2.31615e+007
1986 1 1 21 1 12 93 0.03604 0.03604 2.31615e+007
1986 1 1 21 1 13 131 0.60765 0.60765 2.31615e+007
1986 1 1 21 1 14 163 0.34637 0.34637 2.31615e+007
1986 1 1 21 2 13 130 0.03188 0.03188 5.71786e+006
1986 1 1 21 2 14 186 0.15161 0.15161 5.71786e+006
1986 1 1 21 2 15 224 0.79107 0.79107 5.71786e+006
1986 1 1 21 2 16 257 0.02543 0.02543 5.71786e+006
1986 1 1 21 3 14 189 0.04353 0.04353 3.26219e+006
1986 1 1 21 3 15 236 0.53149 0.53149 3.26219e+006
1986 1 1 21 3 16 263 0.42498 0.42498 3.26219e+006
1986 1 1 21 4 14 183 0.00084 0.00084 1.76406e+006
1986 1 1 21 4 15 241 0.09261 0.09261 1.76406e+006
1986 1 1 21 4 16 268 0.90655 0.90655 1.76406e+006
1986 1 1 21 5 15 243 0.03503 0.03503 674392
1986 1 1 21 5 16 277 0.91299 0.91299 674392
1986 1 1 21 5 17 306 0.05198 0.05198 674392
1986 1 1 21 6 15 242 0.01261 0.01261 273266
1986 1 1 21 6 16 281 0.86599 0.86599 273266
1986 1 1 21 6 17 306 0.1214 0.1214 273266
1986 1 1 21 7 16 287 0.53469 0.53469 236468
1986 1 1 21 7 17 310 0.46531 0.46531 236468
1986 1 1 22 1 11 71 0.05636 0.05636 3.4123e+008
1986 1 1 22 1 12 90 0.31575 0.31575 3.4123e+008
1986 1 1 22 1 13 116 0.62789 0.62789 3.4123e+008
1986 1 1 22 2 12 94 0.01527 0.01527 2.29317e+007
1986 1 1 22 2 13 129 0.72084 0.72084 2.29317e+007
1986 1 1 22 2 14 165 0.26389 0.26389 2.29317e+007
1986 1 1 22 3 13 135 0.25164 0.25164 7.72235e+006
1986 1 1 22 3 14 173 0.74836 0.74836 7.72235e+006
1986 1 1 22 4 13 141 0.09258 0.09258 396859
1986 1 1 22 4 14 181 0.83118 0.83118 396859
1986 1 1 22 4 15 207 0.07623 0.07623 396859
1986 1 1 23 1 11 75 0.00992 0.00992 3.16246e+007
1986 1 1 23 1 12 93 0.16578 0.16578 3.16246e+007
1986 1 1 23 1 13 114 0.82202 0.82202 3.16246e+007
1986 1 1 23 1 14 156 0.00228 0.00228 3.16246e+007
1986 1 1 23 2 13 142 0.19281 0.19281 2.78505e+006
1986 1 1 23 2 14 164 0.80567 0.80567 2.78505e+006
1986 1 1 23 2 15 209 0.00152 0.00152 2.78505e+006
1986 1 1 23 3 13 141 0.02272 0.02272 168822
1986 1 1 23 3 14 179 0.91138 0.91138 168822
1986 1 1 23 3 15 208 0.06578 0.06578 168822
1986 1 1 23 3 16 277 0.00013 0.00013 168822
1986 1 1 24 1 9 55 0.16361 0.16361 5.40769e+007
1986 1 1 24 1 10 65 0.26433 0.26433 5.40769e+007
1986 1 1 24 1 11 75 0.21551 0.21551 5.40769e+007
1986 1 1 24 1 12 88 0.33384 0.33384 5.40769e+007
1986 1 1 24 1 13 104 0.02271 0.02271 5.40769e+007
1986 1 1 24 2 11 75 0.05347 0.05347 1.15379e+007
1986 1 1 24 2 12 91 0.27126 0.27126 1.15379e+007
1986 1 1 24 2 13 114 0.67527 0.67527 1.15379e+007
1986 1 1 24 3 12 95 0.03338 0.03338 1.95927e+006
1986 1 1 24 3 13 124 0.96662 0.96662 1.95927e+006
1986 2 1 17 1 12 92 0.01 0.01 968415
1986 2 1 17 1 13 130 0.18695 0.18695 968415
1986 2 1 17 1 14 175 0.37512 0.37512 968415
1986 2 1 17 1 15 224 0.25007 0.25007 968415
1986 2 1 17 1 16 271 0.14076 0.14076 968415
1986 2 1 17 1 17 319 0.03711 0.03711 968415
1986 2 1 17 2 15 219 0.06273 0.06273 58559.9
1986 2 1 17 2 16 277 0.15965 0.15965 58559.9
1986 2 1 17 2 17 326 0.23392 0.23392 58559.9
1986 2 1 17 2 18 374 0.24995 0.24995 58559.9
1986 2 1 17 2 19 438 0.25596 0.25596 58559.9
1986 2 1 17 2 20 535 0.03779 0.03779 58559.9
1986 2 1 17 3 16 290 0.00307 0.00307 41901.2
1986 2 1 17 3 17 328 0.00844 0.00844 41901.2
1986 2 1 17 3 18 379 0.05388 0.05388 41901.2
1986 2 1 17 3 19 457 0.20436 0.20436 41901.2
1986 2 1 17 3 20 549 0.3939 0.3939 41901.2
1986 2 1 17 3 21 643 0.27346 0.27346 41901.2
1986 2 1 17 3 22 734 0.0629 0.0629 41901.2
1986 2 1 17 4 17 344 0.0015 0.0015 7233.2
1986 2 1 17 4 18 375 0.00221 0.00221 7233.2
1986 2 1 17 4 19 451 0.01454 0.01454 7233.2
1986 2 1 17 4 20 561 0.09921 0.09921 7233.2
1986 2 1 17 4 21 653 0.28212 0.28212 7233.2
1986 2 1 17 4 22 746 0.41628 0.41628 7233.2
1986 2 1 17 4 23 847 0.18414 0.18414 7233.2
1986 2 1 17 5 20 573 0.01097 0.01097 3659.93
1986 2 1 17 5 21 661 0.04239 0.04239 3659.93
1986 2 1 17 5 22 760 0.24371 0.24371 3659.93
1986 2 1 17 5 23 876 0.64458 0.64458 3659.93
1986 2 1 17 5 24 1025 0.05835 0.05835 3659.93
1986 2 1 17 6 22 752 0.08757 0.08757 798.905
1986 2 1 17 6 23 922 0.64364 0.64364 798.905
1986 2 1 17 6 24 1046 0.26879 0.26879 798.905
1986 2 1 17 7 22 791 0.01583 0.01583 747.568
1986 2 1 17 7 23 931 0.45993 0.45993 747.568
1986 2 1 17 7 24 1063 0.52424 0.52424 747.568
1986 2 1 17 8 23 964 0.28259 0.28259 253.905
1986 2 1 17 8 24 1092 0.71741 0.71741 253.905
1986 2 1 17 9 24 1096 1 1 111.17
1986 2 1 17 10 24 1130 0.88064 0.88064 109.288
1986 2 1 17 10 25 1385 0.11936 0.11936 109.288
1986 2 1 18 1 13 136 0.16789 0.16789 4.90169e+006
1986 2 1 18 1 14 173 0.67507 0.67507 4.90169e+006
1986 2 1 18 1 15 216 0.15703 0.15703 4.90169e+006
1986 2 1 18 2 13 145 0.00084 0.00084 615584
1986 2 1 18 2 14 184 0.06605 0.06605 615584
1986 2 1 18 2 15 228 0.63575 0.63575 615584
1986 2 1 18 2 16 266 0.28559 0.28559 615584
1986 2 1 18 2 17 311 0.01176 0.01176 615584
1986 2 1 18 3 15 238 0.17186 0.17186 280119
1986 2 1 18 3 16 273 0.67543 0.67543 280119
1986 2 1 18 3 17 317 0.15271 0.15271 280119
1986 2 1 18 4 15 241 0.04615 0.04615 43783.4
1986 2 1 18 4 16 278 0.58373 0.58373 43783.4
1986 2 1 18 4 17 319 0.31214 0.31214 43783.4
1986 2 1 18 4 18 368 0.05798 0.05798 43783.4
1986 2 1 18 5 15 243 0.0306 0.0306 13344
1986 2 1 18 5 16 280 0.46755 0.46755 13344
1986 2 1 18 5 17 321 0.36054 0.36054 13344
1986 2 1 18 5 18 370 0.11449 0.11449 13344
1986 2 1 18 5 19 425 0.02682 0.02682 13344
1986 2 1 18 6 15 245 0.04064 0.04064 4246.28
1986 2 1 18 6 16 281 0.43672 0.43672 4246.28
1986 2 1 18 6 17 323 0.37473 0.37473 4246.28
1986 2 1 18 6 18 371 0.11187 0.11187 4246.28
1986 2 1 18 6 19 431 0.03605 0.03605 4246.28
1986 2 1 18 7 16 283 0.27978 0.27978 3063.43
1986 2 1 18 7 17 319 0.48102 0.48102 3063.43
1986 2 1 18 7 18 370 0.17566 0.17566 3063.43
1986 2 1 18 7 19 436 0.06354 0.06354 3063.43
1986 2 1 18 8 16 295 0.19032 0.19032 937.139
1986 2 1 18 8 17 323 0.49029 0.49029 937.139
1986 2 1 18 8 18 373 0.269 0.269 937.139
1986 2 1 18 8 19 432 0.05039 0.05039 937.139
1986 2 1 19 1 13 138 0.08928 0.08928 1.50363e+006
1986 2 1 19 1 14 176 0.59721 0.59721 1.50363e+006
1986 2 1 19 1 15 219 0.29573 0.29573 1.50363e+006
1986 2 1 19 1 16 261 0.01778 0.01778 1.50363e+006
1986 2 1 19 2 14 191 0.02595 0.02595 263618
1986 2 1 19 2 15 231 0.38386 0.38386 263618
1986 2 1 19 2 16 272 0.46753 0.46753 263618
1986 2 1 19 2 17 316 0.12266 0.12266 263618
1986 2 1 19 3 14 195 0.00026 0.00026 342432
1986 2 1 19 3 15 237 0.02265 0.02265 342432
1986 2 1 19 3 16 281 0.36288 0.36288 342432
1986 2 1 19 3 17 321 0.46619 0.46619 342432
1986 2 1 19 3 18 368 0.12456 0.12456 342432
1986 2 1 19 3 19 424 0.02345 0.02345 342432
1986 2 1 19 4 16 290 0.09839 0.09839 25240.7
1986 2 1 19 4 17 327 0.42892 0.42892 25240.7
1986 2 1 19 4 18 371 0.33543 0.33543 25240.7
1986 2 1 19 4 19 431 0.12721 0.12721 25240.7
1986 2 1 19 4 20 530 0.01005 0.01005 25240.7
1986 2 1 19 5 16 265 0.02212 0.02212 12237.9
1986 2 1 19 5 17 329 0.22281 0.22281 12237.9
1986 2 1 19 5 18 374 0.42193 0.42193 12237.9
1986 2 1 19 5 19 431 0.29014 0.29014 12237.9
1986 2 1 19 5 20 545 0.043 0.043 12237.9
1986 2 1 19 6 17 339 0.13986 0.13986 2386.64
1986 2 1 19 6 18 381 0.28532 0.28532 2386.64
1986 2 1 19 6 19 432 0.4579 0.4579 2386.64
1986 2 1 19 6 20 550 0.09138 0.09138 2386.64
1986 2 1 19 6 21 627 0.02554 0.02554 2386.64
1986 2 1 19 7 18 386 0.40628 0.40628 3757
1986 2 1 19 7 19 442 0.39427 0.39427 3757
1986 2 1 19 7 20 554 0.15761 0.15761 3757
1986 2 1 19 7 21 644 0.04183 0.04183 3757
1986 2 1 19 8 18 378 0.35525 0.35525 687.358
1986 2 1 19 8 19 423 0.33588 0.33588 687.358
1986 2 1 19 8 20 543 0.10832 0.10832 687.358
1986 2 1 19 8 21 626 0.20055 0.20055 687.358
1986 2 1 19 9 18 384 0.14103 0.14103 122.096
1986 2 1 19 9 19 460 0.32507 0.32507 122.096
1986 2 1 19 9 20 558 0.30267 0.30267 122.096
1986 2 1 19 9 21 663 0.13546 0.13546 122.096
1986 2 1 19 9 22 730 0.09578 0.09578 122.096
1986 2 1 19 10 19 425 0.38508 0.38508 46.0738
1986 2 1 19 10 20 615 0.0099 0.0099 46.0738
1986 2 1 19 10 21 615 0.60502 0.60502 46.0738
1986 2 1 21 1 11 75 0.00978 0.00978 1.61395e+007
1986 2 1 21 1 12 88 0.01957 0.01957 1.61395e+007
1986 2 1 21 1 13 136 0.42595 0.42595 1.61395e+007
1986 2 1 21 1 14 168 0.52361 0.52361 1.61395e+007
1986 2 1 21 1 15 206 0.02109 0.02109 1.61395e+007
1986 2 1 21 2 13 133 0.06537 0.06537 4.77912e+006
1986 2 1 21 2 14 181 0.2122 0.2122 4.77912e+006
1986 2 1 21 2 15 225 0.63422 0.63422 4.77912e+006
1986 2 1 21 2 16 260 0.08821 0.08821 4.77912e+006
1986 2 1 21 3 14 180 0.01727 0.01727 2.77358e+006
1986 2 1 21 3 15 236 0.51444 0.51444 2.77358e+006
1986 2 1 21 3 16 263 0.46829 0.46829 2.77358e+006
1986 2 1 21 4 15 240 0.07437 0.07437 1.48975e+006
1986 2 1 21 4 16 272 0.91395 0.91395 1.48975e+006
1986 2 1 21 4 17 306 0.01168 0.01168 1.48975e+006
1986 2 1 21 5 15 242 0.09368 0.09368 574593
1986 2 1 21 5 16 274 0.88253 0.88253 574593
1986 2 1 21 5 17 306 0.02379 0.02379 574593
1986 2 1 21 6 15 241 0.08165 0.08165 232827
1986 2 1 21 6 16 276 0.85362 0.85362 232827
1986 2 1 21 6 17 307 0.06473 0.06473 232827
1986 2 1 21 7 15 245 0.05171 0.05171 204598
1986 2 1 21 7 16 280 0.66678 0.66678 204598
1986 2 1 21 7 17 309 0.2815 0.2815 204598
1986 2 1 22 1 11 75 0.00995 0.00995 2.85093e+008
1986 2 1 22 1 12 93 0.12425 0.12425 2.85093e+008
1986 2 1 22 1 13 121 0.83168 0.83168 2.85093e+008
1986 2 1 22 1 14 159 0.03412 0.03412 2.85093e+008
1986 2 1 22 2 12 95 0.0031 0.0031 1.92205e+007
1986 2 1 22 2 13 133 0.61992 0.61992 1.92205e+007
1986 2 1 22 2 14 163 0.37697 0.37697 1.92205e+007
1986 2 1 22 3 13 137 0.37313 0.37313 6.47709e+006
1986 2 1 22 3 14 166 0.61004 0.61004 6.47709e+006
1986 2 1 22 3 15 216 0.01683 0.01683 6.47709e+006
1986 2 1 22 4 13 140 0.11255 0.11255 338266
1986 2 1 22 4 14 174 0.81937 0.81937 338266
1986 2 1 22 4 15 217 0.06808 0.06808 338266
1986 2 1 23 1 11 75 0.00984 0.00984 1.40516e+007
1986 2 1 23 1 12 95 0.01968 0.01968 1.40516e+007
1986 2 1 23 1 13 127 0.91421 0.91421 1.40516e+007
1986 2 1 23 1 14 157 0.05628 0.05628 1.40516e+007
1986 2 1 23 2 13 140 0.21839 0.21839 1.04623e+006
1986 2 1 23 2 14 165 0.77925 0.77925 1.04623e+006
1986 2 1 23 2 15 206 0.00237 0.00237 1.04623e+006
1986 2 1 23 3 13 140 0.05488 0.05488 66346.4
1986 2 1 23 3 14 178 0.87536 0.87536 66346.4
1986 2 1 23 3 15 209 0.06975 0.06975 66346.4
1986 2 1 24 1 9 57 0.02505 0.02505 3.96944e+007
1986 2 1 24 1 10 65 0.13211 0.13211 3.96944e+007
1986 2 1 24 1 11 75 0.14043 0.14043 3.96944e+007
1986 2 1 24 1 12 90 0.54851 0.54851 3.96944e+007
1986 2 1 24 1 13 106 0.1539 0.1539 3.96944e+007
1986 2 1 24 2 11 76 0.00327 0.00327 8.40086e+006
1986 2 1 24 2 12 93 0.17495 0.17495 8.40086e+006
1986 2 1 24 2 13 115 0.82178 0.82178 8.40086e+006
1986 2 1 24 3 12 94 0.03281 0.03281 1.46137e+006
1986 2 1 24 3 13 121 0.95309 0.95309 1.46137e+006
1986 2 1 24 3 14 154 0.0141 0.0141 1.46137e+006
1986 3 1 17 0 9 55 0.07723 0.07723 5.04032e+006
1986 3 1 17 0 10 65 0.11225 0.11225 5.04032e+006
1986 3 1 17 0 11 75 0.16386 0.16386 5.04032e+006
1986 3 1 17 0 12 89 0.35507 0.35507 5.04032e+006
1986 3 1 17 0 13 117 0.29159 0.29159 5.04032e+006
1986 3 1 17 1 13 139 0.01997 0.01997 682832
1986 3 1 17 1 14 177 0.17175 0.17175 682832
1986 3 1 17 1 15 227 0.28932 0.28932 682832
1986 3 1 17 1 16 274 0.29438 0.29438 682832
1986 3 1 17 1 17 321 0.14943 0.14943 682832
1986 3 1 17 1 18 371 0.05419 0.05419 682832
1986 3 1 17 1 19 427 0.02096 0.02096 682832
1986 3 1 17 2 16 283 0.03486 0.03486 36474.3
1986 3 1 17 2 17 327 0.15966 0.15966 36474.3
1986 3 1 17 2 18 376 0.24336 0.24336 36474.3
1986 3 1 17 2 19 444 0.39033 0.39033 36474.3
1986 3 1 17 2 20 540 0.14047 0.14047 36474.3
1986 3 1 17 2 21 626 0.03131 0.03131 36474.3
1986 3 1 17 3 16 285 0.00453 0.00453 27316.3
1986 3 1 17 3 17 320 0.0126 0.0126 27316.3
1986 3 1 17 3 18 382 0.01946 0.01946 27316.3
1986 3 1 17 3 19 457 0.1429 0.1429 27316.3
1986 3 1 17 3 20 554 0.3244 0.3244 27316.3
1986 3 1 17 3 21 646 0.32427 0.32427 27316.3
1986 3 1 17 3 22 732 0.15324 0.15324 27316.3
1986 3 1 17 3 23 827 0.0186 0.0186 27316.3
1986 3 1 17 4 18 395 0.00722 0.00722 5046.09
1986 3 1 17 4 19 463 0.01254 0.01254 5046.09
1986 3 1 17 4 20 557 0.03114 0.03114 5046.09
1986 3 1 17 4 21 660 0.1228 0.1228 5046.09
1986 3 1 17 4 22 751 0.36173 0.36173 5046.09
1986 3 1 17 4 23 853 0.46458 0.46458 5046.09
1986 3 1 17 5 20 595 0.0029 0.0029 2631.18
1986 3 1 17 5 21 659 0.01305 0.01305 2631.18
1986 3 1 17 5 22 758 0.15194 0.15194 2631.18
1986 3 1 17 5 23 894 0.7828 0.7828 2631.18
1986 3 1 17 5 24 1030 0.04931 0.04931 2631.18
1986 3 1 17 6 23 927 0.70993 0.70993 571.766
1986 3 1 17 6 24 1026 0.29007 0.29007 571.766
1986 3 1 17 7 22 794 0.05547 0.05547 555.271
1986 3 1 17 7 23 901 0.47477 0.47477 555.271
1986 3 1 17 7 24 1068 0.46975 0.46975 555.271
1986 3 1 17 8 23 966 0.38952 0.38952 188.593
1986 3 1 17 8 24 1036 0.61048 0.61048 188.593
1986 3 1 17 9 24 1097 1 1 82.574
1986 3 1 17 10 24 1081 0.65599 0.65599 81.1756
1986 3 1 17 10 25 1248 0.34401 0.34401 81.1756
1986 3 1 18 0 9 55 0.0199 0.0199 3.03685e+007
1986 3 1 18 0 10 65 0.08117 0.08117 3.03685e+007
1986 3 1 18 0 11 75 0.16758 0.16758 3.03685e+007
1986 3 1 18 0 12 90 0.35866 0.35866 3.03685e+007
1986 3 1 18 0 13 118 0.32074 0.32074 3.03685e+007
1986 3 1 18 0 14 162 0.05194 0.05194 3.03685e+007
1986 3 1 18 1 13 128 0.02934 0.02934 3.3286e+006
1986 3 1 18 1 14 185 0.28622 0.28622 3.3286e+006
1986 3 1 18 1 15 221 0.59438 0.59438 3.3286e+006
1986 3 1 18 1 16 265 0.09007 0.09007 3.3286e+006
1986 3 1 18 2 13 135 9e-005 9e-005 448878
1986 3 1 18 2 14 189 0.00698 0.00698 448878
1986 3 1 18 2 15 236 0.31834 0.31834 448878
1986 3 1 18 2 16 271 0.59863 0.59863 448878
1986 3 1 18 2 17 315 0.07596 0.07596 448878
1986 3 1 18 3 14 190 0.00219 0.00219 200198
1986 3 1 18 3 15 235 0.07824 0.07824 200198
1986 3 1 18 3 16 277 0.60849 0.60849 200198
1986 3 1 18 3 17 318 0.27582 0.27582 200198
1986 3 1 18 3 18 366 0.03525 0.03525 200198
1986 3 1 18 4 15 239 0.02209 0.02209 30912.8
1986 3 1 18 4 16 283 0.38671 0.38671 30912.8
1986 3 1 18 4 17 322 0.45397 0.45397 30912.8
1986 3 1 18 4 18 367 0.11858 0.11858 30912.8
1986 3 1 18 4 19 417 0.01865 0.01865 30912.8
1986 3 1 18 5 15 245 0.00573 0.00573 9235.6
1986 3 1 18 5 16 284 0.31983 0.31983 9235.6
1986 3 1 18 5 17 321 0.48809 0.48809 9235.6
1986 3 1 18 5 18 371 0.14217 0.14217 9235.6
1986 3 1 18 5 19 427 0.04419 0.04419 9235.6
1986 3 1 18 6 16 285 0.34335 0.34335 2791.63
1986 3 1 18 6 17 320 0.42247 0.42247 2791.63
1986 3 1 18 6 18 370 0.18317 0.18317 2791.63
1986 3 1 18 6 19 432 0.05102 0.05102 2791.63
1986 3 1 18 7 16 285 0.01726 0.01726 1995.83
1986 3 1 18 7 17 318 0.76112 0.76112 1995.83
1986 3 1 18 7 18 370 0.14566 0.14566 1995.83
1986 3 1 18 7 19 436 0.07596 0.07596 1995.83
1986 3 1 18 8 16 288 0.22033 0.22033 642.508
1986 3 1 18 8 17 319 0.47778 0.47778 642.508
1986 3 1 18 8 18 362 0.22235 0.22235 642.508
1986 3 1 18 8 19 421 0.07955 0.07955 642.508
1986 3 1 19 0 9 55 0.04993 0.04993 2.56484e+007
1986 3 1 19 0 10 65 0.08534 0.08534 2.56484e+007
1986 3 1 19 0 11 75 0.0764 0.0764 2.56484e+007
1986 3 1 19 0 12 91 0.23796 0.23796 2.56484e+007
1986 3 1 19 0 13 120 0.51588 0.51588 2.56484e+007
1986 3 1 19 0 14 158 0.03448 0.03448 2.56484e+007
1986 3 1 19 1 13 128 0.02946 0.02946 955442
1986 3 1 19 1 14 186 0.12971 0.12971 955442
1986 3 1 19 1 15 225 0.60856 0.60856 955442
1986 3 1 19 1 16 267 0.23226 0.23226 955442
1986 3 1 19 2 14 195 0.00026 0.00026 178157
1986 3 1 19 2 15 238 0.06231 0.06231 178157
1986 3 1 19 2 16 278 0.51535 0.51535 178157
1986 3 1 19 2 17 320 0.36758 0.36758 178157
1986 3 1 19 2 18 365 0.05451 0.05451 178157
1986 3 1 19 3 15 240 0.01174 0.01174 211068
1986 3 1 19 3 16 287 0.14041 0.14041 211068
1986 3 1 19 3 17 325 0.5528 0.5528 211068
1986 3 1 19 3 18 369 0.24695 0.24695 211068
1986 3 1 19 3 19 425 0.04811 0.04811 211068
1986 3 1 19 4 16 288 0.01317 0.01317 16550.4
1986 3 1 19 4 17 331 0.30749 0.30749 16550.4
1986 3 1 19 4 18 373 0.46055 0.46055 16550.4
1986 3 1 19 4 19 431 0.20152 0.20152 16550.4
1986 3 1 19 4 20 534 0.01728 0.01728 16550.4
1986 3 1 19 5 16 295 0.02483 0.02483 8261.36
1986 3 1 19 5 17 331 0.17776 0.17776 8261.36
1986 3 1 19 5 18 375 0.42515 0.42515 8261.36
1986 3 1 19 5 19 432 0.32472 0.32472 8261.36
1986 3 1 19 5 20 532 0.04754 0.04754 8261.36
1986 3 1 19 6 17 327 0.09697 0.09697 1672.12
1986 3 1 19 6 18 375 0.32398 0.32398 1672.12
1986 3 1 19 6 19 437 0.4271 0.4271 1672.12
1986 3 1 19 6 20 545 0.13442 0.13442 1672.12
1986 3 1 19 6 21 627 0.01753 0.01753 1672.12
1986 3 1 19 7 18 385 0.30676 0.30676 2719.53
1986 3 1 19 7 19 447 0.4091 0.4091 2719.53
1986 3 1 19 7 20 551 0.19311 0.19311 2719.53
1986 3 1 19 7 21 644 0.09103 0.09103 2719.53
1986 3 1 19 8 18 367 0.23708 0.23708 503.709
1986 3 1 19 8 19 418 0.18449 0.18449 503.709
1986 3 1 19 8 20 566 0.24843 0.24843 503.709
1986 3 1 19 8 21 641 0.30036 0.30036 503.709
1986 3 1 19 8 22 715 0.02963 0.02963 503.709
1986 3 1 19 9 18 375 0.30682 0.30682 89.4743
1986 3 1 19 9 19 419 0.14009 0.14009 89.4743
1986 3 1 19 9 20 559 0.31432 0.31432 89.4743
1986 3 1 19 9 21 644 0.23877 0.23877 89.4743
1986 3 1 19 10 20 585 0.53249 0.53249 34.0588
1986 3 1 19 10 21 625 0.23376 0.23376 34.0588
1986 3 1 19 10 22 705 0.23376 0.23376 34.0588
1986 3 1 21 0 11 76 0.00998 0.00998 7.06408e+007
1986 3 1 21 0 12 93 0.09965 0.09965 7.06408e+007
1986 3 1 21 0 13 122 0.87211 0.87211 7.06408e+007
1986 3 1 21 0 14 156 0.01826 0.01826 7.06408e+007
1986 3 1 21 1 13 133 0.05239 0.05239 1.17492e+007
1986 3 1 21 1 14 179 0.67734 0.67734 1.17492e+007
1986 3 1 21 1 15 215 0.27027 0.27027 1.17492e+007
1986 3 1 21 2 14 182 0.02668 0.02668 4.03239e+006
1986 3 1 21 2 15 232 0.53904 0.53904 4.03239e+006
1986 3 1 21 2 16 265 0.43428 0.43428 4.03239e+006
1986 3 1 21 3 15 237 0.13598 0.13598 2.34446e+006
1986 3 1 21 3 16 273 0.8217 0.8217 2.34446e+006
1986 3 1 21 3 17 307 0.04232 0.04232 2.34446e+006
1986 3 1 21 4 15 243 0.07615 0.07615 1.25256e+006
1986 3 1 21 4 16 279 0.77104 0.77104 1.25256e+006
1986 3 1 21 4 17 310 0.15282 0.15282 1.25256e+006
1986 3 1 21 5 15 243 0.04173 0.04173 482444
1986 3 1 21 5 16 283 0.60678 0.60678 482444
1986 3 1 21 5 17 310 0.35149 0.35149 482444
1986 3 1 21 6 15 245 0.00323 0.00323 202312
1986 3 1 21 6 16 280 0.56113 0.56113 202312
1986 3 1 21 6 17 310 0.43563 0.43563 202312
1986 3 1 21 7 15 221 0.00434 0.00434 177784
1986 3 1 21 7 16 270 0.37564 0.37564 177784
1986 3 1 21 7 17 316 0.62001 0.62001 177784
1986 3 1 22 0 9 50 0.06188 0.06188 6.17663e+008
1986 3 1 22 0 10 60 0.12132 0.12132 6.17663e+008
1986 3 1 22 0 11 70 0.16799 0.16799 6.17663e+008
1986 3 1 22 0 12 85 0.33154 0.33154 6.17663e+008
1986 3 1 22 0 13 109 0.31727 0.31727 6.17663e+008
1986 3 1 22 1 11 75 0.00992 0.00992 1.90742e+008
1986 3 1 22 1 12 94 0.03982 0.03982 1.90742e+008
1986 3 1 22 1 13 128 0.78993 0.78993 1.90742e+008
1986 3 1 22 1 14 160 0.16034 0.16034 1.90742e+008
1986 3 1 22 2 13 136 0.42881 0.42881 1.17741e+007
1986 3 1 22 2 14 162 0.57119 0.57119 1.17741e+007
1986 3 1 22 3 13 135 0.24429 0.24429 3.66168e+006
1986 3 1 22 3 14 173 0.72651 0.72651 3.66168e+006
1986 3 1 22 3 15 207 0.02919 0.02919 3.66168e+006
1986 3 1 22 4 13 141 0.09258 0.09258 192019
1986 3 1 22 4 14 181 0.83118 0.83118 192019
1986 3 1 22 4 15 207 0.07623 0.07623 192019
1986 3 1 23 0 9 55 0.01999 0.01999 1.62084e+008
1986 3 1 23 0 10 65 0.12883 0.12883 1.62084e+008
1986 3 1 23 0 11 75 0.37242 0.37242 1.62084e+008
1986 3 1 23 0 12 88 0.41029 0.41029 1.62084e+008
1986 3 1 23 0 13 107 0.06847 0.06847 1.62084e+008
1986 3 1 23 1 12 95 0.00972 0.00972 6.62722e+006
1986 3 1 23 1 13 140 0.47713 0.47713 6.62722e+006
1986 3 1 23 1 14 161 0.5128 0.5128 6.62722e+006
1986 3 1 23 1 15 211 0.00034 0.00034 6.62722e+006
1986 3 1 23 2 13 145 0.01472 0.01472 420707
1986 3 1 23 2 14 175 0.96545 0.96545 420707
1986 3 1 23 2 15 206 0.01983 0.01983 420707
1986 3 1 23 3 13 145 0.00193 0.00193 29662.4
1986 3 1 23 3 14 182 0.81442 0.81442 29662.4
1986 3 1 23 3 15 209 0.18364 0.18364 29662.4
1986 3 1 24 0 9 55 0.07998 0.07998 2.40943e+008
1986 3 1 24 0 10 66 0.22718 0.22718 2.40943e+008
1986 3 1 24 0 11 75 0.52989 0.52989 2.40943e+008
1986 3 1 24 0 12 84 0.16295 0.16295 2.40943e+008
1986 3 1 24 1 11 76 0.00991 0.00991 1.87826e+007
1986 3 1 24 1 12 95 0.12087 0.12087 1.87826e+007
1986 3 1 24 1 13 112 0.86922 0.86922 1.87826e+007
1986 3 1 24 2 12 96 0.00527 0.00527 5.69464e+006
1986 3 1 24 2 13 125 0.99473 0.99473 5.69464e+006
1986 3 1 24 3 12 97 0.00256 0.00256 1.21356e+006
1986 3 1 24 3 13 130 0.97938 0.97938 1.21356e+006
1986 3 1 24 3 14 153 0.01806 0.01806 1.21356e+006
1986 4 1 17 0 10 65 0.00993 0.00993 1.62146e+006
1986 4 1 17 0 11 75 0.01985 0.01985 1.62146e+006
1986 4 1 17 0 12 91 0.08388 0.08388 1.62146e+006
1986 4 1 17 0 13 127 0.47682 0.47682 1.62146e+006
