Year Quarter Species.n Age M1 M2 M F Z N N.bar C.hat C.obs west weca Yield CWsum prop.landed prop.in propmat BIO SSB Lsea ration
1977 4 19 1 0.05 0 0.05 0 0.05 153487 149713 0 0 0.183 0 0 0 0 0.91 0 28088.2 0 308 0.119744 
1977 4 19 2 0.05 0 0.05 0 0.05 96892.9 94510.5 0 0 0.667 0 0 0 0 0.91 0 64627.6 0 401 0.462396 
1977 4 19 3 0.05 0 0.05 0.167138 0.217138 85638.6 76978.9 12866.1 0 1.16796 0.7333 0 0 0.64 0.91 0 100022 0 435 0.830197 
1977 4 19 4 0.05 0 0.05 0.209297 0.259297 70425.4 62035.4 12983.8 0 1.41982 1.2345 0 0 0.84 0.91 0.2 99991.1 19998.2 516 1.01806 
1977 4 19 5 0.05 0 0.05 0.193004 0.243004 17320.8 15376.9 2967.81 0 2.17273 1.9258 0 0 0.93 0.91 0.65 37633.5 24461.8 654 1.58781 
1977 4 19 6 0.05 0 0.05 0.16703 0.21703 6517.4 5858.67 978.575 0 3.44239 3.1083 0 0 0.98 0.91 0.84 22435.5 18845.8 756 2.56791 
1977 4 19 7 0.05 0 0.05 0.154092 0.204092 4407.06 3986.43 614.278 0 4.49435 4.1609 0 0 0.99 0.91 0.97 19806.9 19212.7 811 3.3928 
1977 4 19 8 0.05 0 0.05 0.140694 0.190694 3396.11 3091.94 435.018 0 4.89801 4.6045 0 0 0.98 0.91 1 16634.2 16634.2 847 3.71175 
1977 4 19 9 0.05 0 0.05 0.140694 0.190694 5712.56 5200.92 731.738 0 5.13783 4.8589 0 0 0.98 0.91 1 29350.1 29350.1 950 3.90181 
1977 4 19 10 0.05 0 0.05 0.140694 0.190694 7281.88 6629.68 932.756 0 6.83992 6.5419 0 0 0.99 0.91 1 49807.5 49807.5 1036 5.26123 
1978 1 19 1 0.05 0 0.05 0 0.05 146170 142576 0 0 0.026 0 0 0 0 0.91 0 3800.43 0 281 0.00869377 
1978 1 19 2 0.05 0 0.05 0 0.05 146002 142412 0 0 0.2 0 0 0 0 0.91 0 29200.3 0 333 0.0732548 
1978 1 19 3 0.05 0 0.05 0.0990458 0.149046 92167.4 85627.7 8481.07 0 0.781 0.7928 0 0 0.64 0.91 0 71982.7 0 412 0.304004 
1978 1 19 4 0.05 0 0.05 0.124029 0.174029 68923.6 63259.5 7846.03 0 1.11646 1.3039 0 0 0.84 0.91 0.2 76950.7 15390.1 441 0.441574 
1978 1 19 5 0.05 0 0.05 0.114374 0.164374 54339.8 50108.8 5731.14 0 1.85525 2.1445 0 0 0.93 0.91 0.65 100814 65528.9 550 0.750603 
1978 1 19 6 0.05 0 0.05 0.098982 0.148982 13584.2 12620.7 1249.22 0 2.98962 3.3375 0 0 0.98 0.91 0.84 40611.5 34113.7 646 1.2356 
1978 1 19 7 0.05 0 0.05 0.0913149 0.141315 5245.89 4892.09 446.721 0 4.1418 4.5212 0 0 0.99 0.91 0.97 21727.4 21075.6 742 1.7369 
1978 1 19 8 0.05 0 0.05 0.0833752 0.133375 3593.46 3364.13 280.485 0 4.5881 4.9005 0 0 0.98 0.91 1 16487.2 16487.2 809 1.93287 
1978 1 19 9 0.05 0 0.05 0.0833752 0.133375 2806.5 2627.39 219.059 0 5.14142 5.4494 0 0 0.98 0.91 1 14429.4 14429.4 878 2.17702 
1978 1 19 10 0.05 0 0.05 0.0833752 0.133375 10738.4 10053.1 838.179 0 7.04002 7.4 0 0 0.99 0.91 1 75598.6 75598.6 1010 3.02307 
1978 2 19 1 0.05 0 0.05 0 0.05 139042 135623 0 0 0.036 0 0 0 0 0.91 0 5005.5 0 283 0.0353518 
1978 2 19 2 0.05 0 0.05 0 0.05 138881 135466 0 0 0.231 0 0 0 0 0.91 0 32081.5 0 404 0.246477 
1978 2 19 3 0.05 0 0.05 0.0990458 0.149046 79405 73770.8 7306.69 0 0.950397 0.7928 0 0 0.64 0.91 0 75466.2 0 424 1.0802 
1978 2 19 4 0.05 0 0.05 0.124029 0.174029 57914.6 53155.2 6592.8 0 1.24977 1.3039 0 0 0.84 0.91 0.2 72380.1 14476 483 1.43794 
1978 2 19 5 0.05 0 0.05 0.114374 0.164374 46103.2 42513.5 4862.44 0 2.04651 2.1445 0 0 0.93 0.91 0.65 94350.7 61327.9 561 2.40707 
1978 2 19 6 0.05 0 0.05 0.098982 0.148982 11703.9 10873.8 1076.31 0 3.21792 3.3375 0 0 0.98 0.91 0.84 37662.2 31636.3 647 3.86214 
1978 2 19 7 0.05 0 0.05 0.0913149 0.141315 4554.57 4247.39 387.85 0 4.40423 4.5212 0 0 0.99 0.91 0.97 20059.4 19457.6 743 5.36055 
1978 2 19 8 0.05 0 0.05 0.0833752 0.133375 3144.77 2944.07 245.463 0 4.79293 4.9005 0 0 0.98 0.91 1 15072.6 15072.6 789 5.85573 
1978 2 19 9 0.05 0 0.05 0.0833752 0.133375 2456.07 2299.33 191.707 0 5.34514 5.4494 0 0 0.98 0.91 1 13128 13128 867 6.56227 
1978 2 19 10 0.05 0 0.05 0.0833752 0.133375 9397.58 8797.84 733.521 0 7.29145 7.4 0 0 0.99 0.91 1 68522 68522 1017 9.07678 
1978 3 19 0 0.05 0 0.05 0 0.05 369444 360360 0 0 0.005 0 0 0 0 0.91 0 1847.22 0 129 0.00238184 
1978 3 19 1 0.05 0 0.05 0 0.05 132261 129008 0 0 0.111 0 0 0 0 0.91 0 14680.9 0 296 0.0607286 
1978 3 19 2 0.05 0 0.05 0 0.05 132108 128859 0 0 0.463 0 0 0 0 0.91 0 61165.9 0 384 0.269993 
1978 3 19 3 0.05 0 0.05 0.0990458 0.149046 68409.7 63555.8 6294.93 54514.7 1.07351 0.7928 27660.3 43219.3 0.64 0.91 0 73438.2 0 428 0.649959 
1978 3 19 4 0.05 0 0.05 0.124029 0.174029 48664 44664.8 5539.75 32607.6 1.34976 1.3039 35714.3 42517 0.84 0.91 0.2 65684.5 13136.9 504 0.825616 
1978 3 19 5 0.05 0 0.05 0.114374 0.164374 39115.1 36069.5 4125.42 19389.1 2.2569 2.1445 38669.4 41580 0.93 0.91 0.65 88278.8 57381.2 581 1.41256 
1978 3 19 6 0.05 0 0.05 0.098982 0.148982 10083.9 9368.71 927.334 3390.19 3.44621 3.3375 11088.5 11314.8 0.98 0.91 0.84 34751.3 29191.1 689 2.19809 
1978 3 19 7 0.05 0 0.05 0.0913149 0.141315 3954.35 3687.65 336.738 1148.86 4.65525 4.5212 5142.28 5194.23 0.99 0.91 0.97 18408.5 17856.2 744 3.00939 
1978 3 19 8 0.05 0 0.05 0.0833752 0.133375 2752.1 2576.47 214.813 1057.13 5.00799 4.9005 5076.86 5180.47 0.98 0.91 1 13782.5 13782.5 813 3.24801 
1978 3 19 9 0.05 0 0.05 0.0833752 0.133375 2149.4 2012.23 167.77 787.77 5.54885 5.4494 4207.02 4292.87 0.98 0.91 1 11926.7 11926.7 898 3.61531 
1978 3 19 10 0.05 0 0.05 0.0833752 0.133375 8224.17 7699.31 641.931 3521.93 7.53145 7.4 25801.7 26062.3 0.99 0.91 1 61939.9 61939.9 1019 4.97446 
1978 4 19 0 0.05 0 0.05 0 0.05 351426 342785 0 0 0.02 0 0 0 0 0.91 0 7028.52 0 173 0.0118549 
1978 4 19 1 0.05 0 0.05 0 0.05 125810 122717 0 0 0.183 0 0 0 0 0.91 0 23023.2 0 308 0.119744 
1978 4 19 2 0.05 0 0.05 0 0.05 125665 122575 0 0 0.667 0 0 0 0 0.91 0 83818.4 0 401 0.462396 
1978 4 19 3 0.05 0 0.05 0.0990458 0.149046 58937 54755.2 5423.27 0 1.21139 0.7928 0 0 0.64 0.91 0 71395.5 0 435 0.862473 
1978 4 19 4 0.05 0 0.05 0.124029 0.174029 40891 37530.6 4654.9 0 1.49973 1.3039 0 0 0.84 0.91 0.2 61325.4 12265.1 516 1.07799 
1978 4 19 5 0.05 0 0.05 0.114374 0.164374 33186.2 30602.3 3500.1 0 2.41947 2.1445 0 0 0.93 0.91 0.65 80293.1 52190.5 654 1.77664 
1978 4 19 6 0.05 0 0.05 0.098982 0.148982 8688.15 8071.94 798.977 0 3.69625 3.3375 0 0 0.98 0.91 0.84 32113.6 26975.4 756 2.76606 
1978 4 19 7 0.05 0 0.05 0.0913149 0.141315 3433.23 3201.68 292.361 0 4.88345 4.5212 0 0 0.99 0.91 0.97 16766 16263 811 3.70022 
1978 4 19 8 0.05 0 0.05 0.0833752 0.133375 2408.47 2254.76 187.991 0 5.21282 4.9005 0 0 0.98 0.91 1 12554.9 12554.9 847 3.96132 
1978 4 19 9 0.05 0 0.05 0.0833752 0.133375 1881.02 1760.97 146.821 0 5.76227 5.4494 0 0 0.98 0.91 1 10838.9 10838.9 950 4.3985 
1978 4 19 10 0.05 0 0.05 0.0833752 0.133375 7197.27 6737.95 561.778 0 7.73716 7.4 0 0 0.99 0.91 1 55686.5 55686.5 1036 5.98424 
1979 1 19 1 0.05 0 0.05 0 0.05 334287 326067 0 0 0.026 0 0 0 0 0.91 0 8691.45 0 281 0.00869377 
1979 1 19 2 0.05 0 0.05 0 0.05 119674 116732 0 0 0.2 0 0 0 0 0.91 0 23934.9 0 333 0.0732548 
1979 1 19 3 0.05 0 0.05 0.104411 0.154411 119536 110764 11565 0 1.08 1.0685 0 0 0.64 0.91 0 129099 0 412 0.426519 
1979 1 19 4 0.05 0 0.05 0.130748 0.180748 50776 46451.6 6073.44 0 1.36561 1.5949 0 0 0.84 0.91 0.2 69340.2 13868 441 0.544995 
1979 1 19 5 0.05 0 0.05 0.12057 0.17057 34359.6 31589 3808.67 0 1.92725 2.2278 0 0 0.93 0.91 0.65 66219.5 43042.7 550 0.781061 
1979 1 19 6 0.05 0 0.05 0.104344 0.154344 28156 26090.8 2722.41 0 2.77024 3.0926 0 0 0.98 0.91 0.84 77999.1 65519.2 646 1.14105 
1979 1 19 7 0.05 0 0.05 0.0962613 0.146261 7485.58 6963.89 670.354 0 3.70969 4.0495 0 0 0.99 0.91 0.97 27769.2 26936.1 742 1.54805 
1979 1 19 8 0.05 0 0.05 0.0878915 0.137891 2980.78 2784.4 244.725 0 4.93802 5.2742 0 0 0.98 0.91 1 14719.2 14719.2 809 2.08713 
1979 1 19 9 0.05 0 0.05 0.0878915 0.137891 2107.74 1968.87 173.047 0 5.95121 6.3077 0 0 0.98 0.91 1 12543.6 12543.6 878 2.53642 
1979 1 19 10 0.05 0 0.05 0.0878915 0.137891 7944.74 7421.32 652.271 0 7.56812 7.9551 0 0 0.99 0.91 1 60126.8 60126.8 1010 3.26036 
1979 2 19 1 0.05 0 0.05 0 0.05 317983 310164 0 0 0.036 0 0 0 0 0.91 0 11447.4 0 283 0.0353518 
1979 2 19 2 0.05 0 0.05 0 0.05 113838 111039 0 0 0.231 0 0 0 0 0.91 0 26296.5 0 404 0.246477 
1979 2 19 3 0.05 0 0.05 0.104411 0.154411 102433 94916.2 9910.29 0 1.31425 1.0685 0 0 0.64 0.91 0 134622 0 424 1.51552 
1979 2 19 4 0.05 0 0.05 0.130748 0.180748 42380 38770.6 5069.17 0 1.52867 1.5949 0 0 0.84 0.91 0.2 64784.9 12957 483 1.77472 
1979 2 19 5 0.05 0 0.05 0.12057 0.17057 28971.5 26635.3 3211.41 0 2.12593 2.2278 0 0 0.93 0.91 0.65 61591.5 40034.4 561 2.50474 
1979 2 19 6 0.05 0 0.05 0.104344 0.154344 24129.1 22359.2 2333.04 0 2.98179 3.0926 0 0 0.98 0.91 0.84 71947.8 60436.2 647 3.56658 
1979 2 19 7 0.05 0 0.05 0.0962613 0.146261 6467.03 6016.33 579.14 0 3.94474 4.0495 0 0 0.99 0.91 0.97 25510.7 24745.4 743 4.77773 
1979 2 19 8 0.05 0 0.05 0.0878915 0.137891 2596.84 2425.75 213.203 0 5.15846 5.2742 0 0 0.98 0.91 1 13395.7 13395.7 789 6.32305 
1979 2 19 9 0.05 0 0.05 0.0878915 0.137891 1836.25 1715.27 150.758 0 6.18701 6.3077 0 0 0.98 0.91 1 11360.9 11360.9 867 7.64563 
1979 2 19 10 0.05 0 0.05 0.0878915 0.137891 6921.41 6465.4 568.254 0 7.83841 7.9551 0 0 0.99 0.91 1 54252.8 54252.8 1017 9.78924 
1979 3 19 0 0.05 0 0.05 0 0.05 286462 279419 0 0 0.005 0 0 0 0 0.91 0 1432.31 0 129 0.00238184 
1979 3 19 1 0.05 0 0.05 0 0.05 302475 295038 0 0 0.111 0 0 0 0 0.91 0 33574.7 0 296 0.0607286 
1979 3 19 2 0.05 0 0.05 0 0.05 108286 105623 0 0 0.463 0 0 0 0 0.91 0 50136.3 0 384 0.269993 
1979 3 19 3 0.05 0 0.05 0.104411 0.154411 87776.7 81335.6 8492.33 25395.2 1.48449 1.0685 17366.2 27134.7 0.64 0.91 0 130303 0 428 0.911897 
1979 3 19 4 0.05 0 0.05 0.130748 0.180748 35372.3 32359.7 4230.96 16999.2 1.65096 1.5949 22774 27112 0.84 0.91 0.2 58398.2 11679.6 504 1.01898 
1979 3 19 5 0.05 0 0.05 0.12057 0.17057 24428.3 22458.5 2707.81 12004.2 2.34449 2.2278 24870.9 26743 0.93 0.91 0.65 57271.9 37226.7 581 1.46988 
1979 3 19 6 0.05 0 0.05 0.104344 0.154344 20678.1 19161.3 1999.36 8905.5 3.19334 3.0926 26990.3 27541.1 0.98 0.91 0.84 66032 55466.9 689 2.02988 
1979 3 19 7 0.05 0 0.05 0.0962613 0.146261 5587.07 5197.7 500.337 2832.71 4.16957 4.0495 11356.3 11471.1 0.99 0.91 0.97 23295.7 22596.8 744 2.6822 
1979 3 19 8 0.05 0 0.05 0.0878915 0.137891 2262.35 2113.3 185.741 750.27 5.38994 5.2742 3877.93 3957.07 0.98 0.91 1 12193.9 12193.9 813 3.50721 
1979 3 19 9 0.05 0 0.05 0.0878915 0.137891 1599.73 1494.33 131.339 553.87 6.42281 6.3077 3423.77 3493.65 0.98 0.91 1 10274.7 10274.7 898 4.21216 
1979 3 19 10 0.05 0 0.05 0.0878915 0.137891 6029.88 5632.61 495.059 2111.55 8.09642 7.9551 16629.6 16797.6 0.99 0.91 1 48820.4 48820.4 1019 5.36492 
1979 4 19 0 0.05 0 0.05 0 0.05 272491 265791 0 0 0.02 0 0 0 0 0.91 0 5449.83 0 173 0.0118549 
1979 4 19 1 0.05 0 0.05 0 0.05 287723 280648 0 0 0.183 0 0 0 0 0.91 0 52653.3 0 308 0.119744 
1979 4 19 2 0.05 0 0.05 0 0.05 103005 100472 0 0 0.667 0 0 0 0 0.91 0 68704.1 0 401 0.462396 
1979 4 19 3 0.05 0 0.05 0.104411 0.154411 75217.6 69698.1 7277.24 0 1.67516 1.0685 0 0 0.64 0.91 0 126001 0 435 1.21006 
1979 4 19 4 0.05 0 0.05 0.130748 0.180748 29523.3 27008.9 3531.35 0 1.8344 1.5949 0 0 0.84 0.91 0.2 54157.6 10831.5 516 1.33047 
1979 4 19 5 0.05 0 0.05 0.12057 0.17057 20597.6 18936.7 2283.18 0 2.51337 2.2278 0 0 0.93 0.91 0.65 51769.3 33650 654 1.84874 
1979 4 19 6 0.05 0 0.05 0.104344 0.154344 17720.6 16420.8 1713.41 0 3.42503 3.0926 0 0 0.98 0.91 0.84 60693.7 50982.7 756 2.55438 
1979 4 19 7 0.05 0 0.05 0.0962613 0.146261 4826.85 4490.46 432.257 0 4.37396 4.0495 0 0 0.99 0.91 0.97 21112.5 20479.1 811 3.29791 
1979 4 19 8 0.05 0 0.05 0.0878915 0.137891 1970.94 1841.09 161.816 0 5.61038 5.2742 0 0 0.98 0.91 1 11057.7 11057.7 847 4.27746 
1979 4 19 9 0.05 0 0.05 0.0878915 0.137891 1393.67 1301.85 114.422 0 6.66984 6.3077 0 0 0.98 0.91 1 9295.56 9295.56 950 5.12465 
1979 4 19 10 0.05 0 0.05 0.0878915 0.137891 5253.19 4907.1 431.292 0 8.31756 7.9551 0 0 0.99 0.91 1 43693.8 43693.8 1036 6.45396 
1980 1 19 1 0.05 0 0.05 0 0.05 259202 252828 0 0 0.026 0 0 0 0 0.91 0 6739.25 0 281 0.00869377 
1980 1 19 2 0.05 0 0.05 0 0.05 273691 266961 0 0 0.2 0 0 0 0 0.91 0 54738.1 0 333 0.0732548 
1980 1 19 3 0.05 0 0.05 0.122915 0.172915 97981 89977.6 11059.6 0 0.905 0.9212 0 0 0.64 0.91 0 88672.8 0 412 0.354597 
1980 1 19 4 0.05 0 0.05 0.15392 0.20392 64455.4 58308.4 8974.81 0 1.53258 1.7899 0 0 0.84 0.91 0.2 98782.8 19756.6 441 0.614787 
1980 1 19 5 0.05 0 0.05 0.141938 0.191938 24641.5 22421 3182.39 0 2.05896 2.38 0 0 0.93 0.91 0.65 50735.9 32978.3 550 0.836908 
1980 1 19 6 0.05 0 0.05 0.122836 0.172836 17367.5 15949.5 1959.18 0 2.71209 3.0277 0 0 0.98 0.91 0.84 47102.4 39566 646 1.11603 
1980 1 19 7 0.05 0 0.05 0.113321 0.163321 15186.2 14010.9 1587.74 0 3.74557 4.0887 0 0 0.99 0.91 0.97 56880.9 55174.4 742 1.5637 
1980 1 19 8 0.05 0 0.05 0.103468 0.153468 4170.07 3865.84 399.992 0 4.79944 5.1262 0 0 0.98 0.91 1 20014 20014 809 2.02598 
1980 1 19 9 0.05 0 0.05 0.103468 0.153468 1717.07 1591.8 164.701 0 5.60356 5.9393 0 0 0.98 0.91 1 9621.72 9621.72 878 2.38184 
1980 1 19 10 0.05 0 0.05 0.103468 0.153468 5790.7 5368.24 555.443 0 7.75124 8.1476 0 0 0.99 0.91 1 44885.1 44885.1 1010 3.34282 
1980 2 19 1 0.05 0 0.05 0 0.05 246560 240498 0 0 0.036 0 0 0 0 0.91 0 8876.17 0 283 0.0353518 
1980 2 19 2 0.05 0 0.05 0 0.05 260343 253941 0 0 0.231 0 0 0 0 0.91 0 60139.1 0 404 0.246477 
1980 2 19 3 0.05 0 0.05 0.122915 0.172915 82422.5 75690 9303.47 0 1.10129 0.9212 0 0 0.64 0.91 0 90771.3 0 424 1.25997 
1980 2 19 4 0.05 0 0.05 0.15392 0.20392 52565.2 47552.1 7319.21 0 1.71557 1.7899 0 0 0.84 0.91 0.2 90179.2 18035.8 483 2.00199 
1980 2 19 5 0.05 0 0.05 0.141938 0.191938 20338.1 18505.4 2626.61 0 2.27122 2.38 0 0 0.93 0.91 0.65 46192.3 30025 561 2.68383 
1980 2 19 6 0.05 0 0.05 0.122836 0.172836 14610.9 13417.9 1648.21 0 2.9192 3.0277 0 0 0.98 0.91 0.84 42652 35827.7 647 3.4884 
1980 2 19 7 0.05 0 0.05 0.113321 0.163321 12897.9 11899.7 1348.49 0 3.98289 4.0887 0 0 0.99 0.91 0.97 51370.9 49829.8 743 4.826 
1980 2 19 8 0.05 0 0.05 0.103468 0.153468 3576.79 3315.84 343.084 0 5.0137 5.1262 0 0 0.98 0.91 1 17932.9 17932.9 789 6.1378 
1980 2 19 9 0.05 0 0.05 0.103468 0.153468 1472.78 1365.33 141.269 0 5.82559 5.9393 0 0 0.98 0.91 1 8579.81 8579.81 867 7.17968 
1980 2 19 10 0.05 0 0.05 0.103468 0.153468 4966.85 4604.49 476.419 0 8.02807 8.1476 0 0 0.99 0.91 1 39874.2 39874.2 1017 10.0368 
1980 3 19 0 0.05 0 0.05 0 0.05 283877 276897 0 0 0.005 0 0 0 0 0.91 0 1419.39 0 129 0.00238184 
1980 3 19 1 0.05 0 0.05 0 0.05 234535 228769 0 0 0.111 0 0 0 0 0.91 0 26033.4 0 296 0.0607286 
1980 3 19 2 0.05 0 0.05 0 0.05 247646 241556 0 0 0.463 0 0 0 0 0.91 0 114660 0 384 0.269993 
1980 3 19 3 0.05 0 0.05 0.122915 0.172915 69334.5 63671.1 7826.16 27203 1.24395 0.9212 16038 25059.4 0.64 0.91 0 86248.4 0 428 0.758127 
1980 3 19 4 0.05 0 0.05 0.15392 0.20392 42868.4 38780.1 5969.02 14756.5 1.85281 1.7899 22186.7 26412.7 0.84 0.91 0.2 79427.1 15885.4 504 1.14947 
1980 3 19 5 0.05 0 0.05 0.141938 0.191938 16786.2 15273.6 2167.89 9677.14 2.50472 2.38 21419.4 23031.6 0.93 0.91 0.65 42044.6 27329 581 1.57497 
1980 3 19 6 0.05 0 0.05 0.122836 0.172836 12291.8 11288.2 1386.6 6877.64 3.1263 3.0277 20407 20823.4 0.98 0.91 0.84 38427.8 32279.4 689 1.98539 
1980 3 19 7 0.05 0 0.05 0.113321 0.163321 10954.4 10106.7 1145.3 5713.95 4.20989 4.0887 23129 23362.6 0.99 0.91 0.97 46116.9 44733.4 744 2.7093 
1980 3 19 8 0.05 0 0.05 0.103468 0.153468 3067.91 2844.09 294.273 1176.59 5.23868 5.1262 5910.81 6031.44 0.98 0.91 1 16071.8 16071.8 813 3.40446 
1980 3 19 9 0.05 0 0.05 0.103468 0.153468 1263.24 1171.08 121.17 522.16 6.04762 5.9393 3039.24 3101.26 0.98 0.91 1 7639.62 7639.62 898 3.95545 
1980 3 19 10 0.05 0 0.05 0.103468 0.153468 4260.2 3949.4 408.638 2327.26 8.29232 8.1476 18772 18961.6 0.99 0.91 1 35327 35327 1019 5.5006 
1980 4 19 0 0.05 0 0.05 0 0.05 270032 263393 0 0 0.02 0 0 0 0 0.91 0 5400.65 0 173 0.0118549 
1980 4 19 1 0.05 0 0.05 0 0.05 223097 217611 0 0 0.183 0 0 0 0 0.91 0 40826.8 0 308 0.119744 
1980 4 19 2 0.05 0 0.05 0 0.05 235568 229775 0 0 0.667 0 0 0 0 0.91 0 157124 0 401 0.462396 
1980 4 19 3 0.05 0 0.05 0.122915 0.172915 58324.8 53560.7 6583.43 0 1.40372 0.9212 0 0 0.64 0.91 0 81871.7 0 435 1.00601 
1980 4 19 4 0.05 0 0.05 0.15392 0.20392 34960.3 31626.2 4867.9 0 2.05868 1.7899 0 0 0.84 0.91 0.2 71972.2 14394.4 516 1.50085 
1980 4 19 5 0.05 0 0.05 0.141938 0.191938 13854.6 12606.2 1789.29 0 2.68514 2.38 0 0 0.93 0.91 0.65 37201.6 24181 654 1.98092 
1980 4 19 6 0.05 0 0.05 0.122836 0.172836 10340.8 9496.48 1166.51 0 3.35313 3.0277 0 0 0.98 0.91 0.84 34674 29126.1 756 2.49839 
1980 4 19 7 0.05 0 0.05 0.113321 0.163321 9303.79 8583.76 972.725 0 4.41626 4.0887 0 0 0.99 0.91 0.97 41087.9 39855.3 811 3.33124 
1980 4 19 8 0.05 0 0.05 0.103468 0.153468 2631.43 2439.46 252.406 0 5.45294 5.1262 0 0 0.98 0.91 1 14349 14349 847 4.15214 
1980 4 19 9 0.05 0 0.05 0.103468 0.153468 1083.52 1004.47 103.931 0 6.28022 5.9393 0 0 0.98 0.91 1 6804.75 6804.75 950 4.81233 
1980 4 19 10 0.05 0 0.05 0.103468 0.153468 3654.1 3387.51 350.5 0 8.51881 8.1476 0 0 0.99 0.91 1 31128.6 31128.6 1036 6.61718 
1981 1 19 1 0.05 0 0.05 0 0.05 256863 250547 0 0 0.026 0 0 0 0 0.91 0 6678.43 0 281 0.00869377 
1981 1 19 2 0.05 0 0.05 0 0.05 212216 206998 0 0 0.2 0 0 0 0 0.91 0 42443.3 0 333 0.0732548 
1981 1 19 3 0.05 0 0.05 0.112015 0.162015 224079 206869 23172.5 0 0.937 0.9272 0 0 0.64 0.91 0 209962 0 412 0.367705 
1981 1 19 4 0.05 0 0.05 0.14027 0.19027 49063.3 44678.1 6267.02 0 1.5325 1.7898 0 0 0.84 0.91 0.2 75189.4 15037.9 441 0.614755 
1981 1 19 5 0.05 0 0.05 0.129351 0.179351 28511.1 26100.6 3376.13 0 2.33999 2.7049 0 0 0.93 0.91 0.65 66715.8 43365.2 550 0.956588 
1981 1 19 6 0.05 0 0.05 0.111943 0.161943 11435 10557.1 1181.8 0 3.21042 3.584 0 0 0.98 0.91 0.84 36711.3 30837.5 646 1.33109 
1981 1 19 7 0.05 0 0.05 0.103272 0.153272 8699.44 8065.54 832.946 0 4.15445 4.535 0 0 0.99 0.91 0.97 36141.4 35057.1 742 1.74244 
1981 1 19 8 0.05 0 0.05 0.0942928 0.144293 7901.88 7358.25 693.829 0 5.12844 5.4776 0 0 0.98 0.91 1 40524.3 40524.3 809 2.17128 
1981 1 19 9 0.05 0 0.05 0.0942928 0.144293 2257.05 2101.77 198.182 0 6.58583 6.9804 0 0 0.98 0.91 1 14864.6 14864.6 878 2.81963 
1981 1 19 10 0.05 0 0.05 0.0942928 0.144293 4063.58 3784.02 356.806 0 8.29927 8.7237 0 0 0.99 0.91 1 33724.8 33724.8 1010 3.5901 
1981 2 19 1 0.05 0 0.05 0 0.05 244335 238328 0 0 0.036 0 0 0 0 0.91 0 8796.08 0 283 0.0353518 
1981 2 19 2 0.05 0 0.05 0 0.05 201867 196903 0 0 0.231 0 0 0 0 0.91 0 46631.2 0 404 0.246477 
1981 2 19 3 0.05 0 0.05 0.112015 0.162015 190563 175927 19706.5 0 1.14023 0.9272 0 0 0.64 0.91 0 217286 0 424 1.30654 
1981 2 19 4 0.05 0 0.05 0.14027 0.19027 40562.4 36937 5181.16 0 1.71548 1.7898 0 0 0.84 0.91 0.2 69584.1 13916.8 483 2.00188 
1981 2 19 5 0.05 0 0.05 0.129351 0.179351 23830 21815.2 2821.82 0 2.58123 2.7049 0 0 0.93 0.91 0.65 61510.5 39981.8 561 3.06763 
1981 2 19 6 0.05 0 0.05 0.111943 0.161943 9725.37 8978.74 1005.11 0 3.45558 3.584 0 0 0.98 0.91 0.84 33606.8 28229.7 647 4.1606 
1981 2 19 7 0.05 0 0.05 0.103272 0.153272 7463.21 6919.4 714.581 0 4.41768 4.535 0 0 0.99 0.91 0.97 32970.1 31981 743 5.37766 
1981 2 19 8 0.05 0 0.05 0.0942928 0.144293 6840.14 6369.55 600.602 0 5.35739 5.4776 0 0 0.98 0.91 1 36645.3 36645.3 789 6.57799 
1981 2 19 9 0.05 0 0.05 0.0942928 0.144293 1953.78 1819.37 171.553 0 6.84678 6.9804 0 0 0.98 0.91 1 13377.1 13377.1 867 8.49931 
1981 2 19 10 0.05 0 0.05 0.0942928 0.144293 3517.58 3275.58 308.863 0 8.59567 8.7237 0 0 0.99 0.91 1 30235.9 30235.9 1017 10.7793 
1981 3 19 0 0.05 0 0.05 0 0.05 253580 247345 0 0 0.005 0 0 0 0 0.91 0 1267.9 0 129 0.00238184 
1981 3 19 1 0.05 0 0.05 0 0.05 232419 226704 0 0 0.111 0 0 0 0 0.91 0 25798.5 0 296 0.0607286 
1981 3 19 2 0.05 0 0.05 0 0.05 192021 187300 0 0 0.463 0 0 0 0 0.91 0 88905.9 0 384 0.269993 
1981 3 19 3 0.05 0 0.05 0.112015 0.162015 162060 149613 16759 40705 1.28793 0.9272 24154.7 37741.7 0.64 0.91 0 208722 0 428 0.786153 
1981 3 19 4 0.05 0 0.05 0.14027 0.19027 33534.4 30537.1 4283.45 9970.81 1.85272 1.7898 14990.4 17845.8 0.84 0.91 0.2 62129.8 12426 504 1.14941 
1981 3 19 5 0.05 0 0.05 0.129351 0.179351 19917.4 18233.4 2358.51 7234.71 2.84659 2.7049 18199.3 19569.2 0.93 0.91 0.65 56696.5 36852.8 581 1.8002 
1981 3 19 6 0.05 0 0.05 0.111943 0.161943 8271.33 7636.32 854.834 3762.62 3.70074 3.584 13215.5 13485.2 0.98 0.91 0.84 30610.1 25712.4 689 2.36796 
1981 3 19 7 0.05 0 0.05 0.103272 0.153272 6402.66 5936.12 613.036 3367.8 4.66947 4.535 15120.2 15273 0.99 0.91 0.97 29897 29000.1 744 3.019 
