Year Quarter Species.n Age M1 M2 M F Z N N.bar C.hat C.obs west weca Yield Yield.core CWsum CWsum.core prop.landed prop.in propmat BIO SSB Lsea ration
2008 2 17 1 0.05 0.343869 0.3224 0.0097853 0.403654 1.42383e+06 1.17152e+06 11463.7 0 0.055541 0.104 0 0 0 0 1 0.9 0.314 79080.9 24831.4 170 0.06323 
2008 2 17 2 0.05 0.143591 0.1647 0.0262598 0.219851 285489 256285 6730 0 0.137152 0.218 0 0 0 0 1 0.9 0.8246 39155.3 32287.5 232 0.1172 
2008 2 17 3 0.05 0.103616 0.1275 0.0457415 0.199358 163653 148373 6786.79 0 0.217768 0.282 0 0 0 0 1 0.9 0.9749 35638.5 34744 269 0.160694 
2008 2 17 4 0.05 0.0942479 0.1181 0.0558129 0.200061 67170.1 60877.6 3397.76 0 0.271743 0.315 0 0 0 0 1 0.9 0.9969 18253 18196.4 290 0.186917 
2008 2 17 5 0.05 0.0815472 0.1115 0.0552512 0.186798 27318.1 24918.4 1376.77 0 0.385329 0.402 0 0 0 0 1 0.9 0.9997 10526.5 10523.3 303 0.237241 
2008 2 17 6 0.05 0.0815472 0.1175 0.0552512 0.186798 50107.3 45705.6 2525.29 0 0.370469 0.348 0 0 0 0 1 0.9 1 18563.2 18563.2 306 0.230956 
2008 3 17 0 0.05 0.908374 0.6289 0.000759798 0.959133 1.28913e+07 8.28982e+06 6298.59 5631 0.0073 0.027 152.037 136.833 152.037 136.833 1 0.9 0 94106.6 0 93 0.023623 
2008 3 17 1 0.05 0.172276 0.3224 0.0097853 0.232061 950940 848664 8304.43 62163 0.070935 0.104 6464.95 5818.46 6464.95 5818.46 1 0.9 0.314 67454.9 21180.8 209 0.111555 
2008 3 17 2 0.05 0.0912132 0.1647 0.0262598 0.167473 229144 210984 5540.41 28301 0.152391 0.218 6169.62 5552.66 6169.62 5552.66 1 0.9 0.8246 34919.5 28794.6 258 0.188018 
2008 3 17 3 0.05 0.0792632 0.1275 0.0457415 0.175005 134074 122998 5626.1 22741 0.238419 0.282 6412.96 5771.67 6412.96 5771.67 1 0.9 0.9749 31965.8 31163.5 283 0.255208 
2008 3 17 4 0.05 0.0761059 0.1181 0.0558129 0.181919 54990.9 50279 2806.22 13571 0.286702 0.315 4274.86 3847.38 4274.86 3847.38 1 0.9 0.9969 15766 15717.1 307 0.289447 
2008 3 17 5 0.05 0.071483 0.1115 0.0552512 0.176734 22663.4 20773.7 1147.77 4305 0.409412 0.402 1730.61 1557.55 1730.61 1557.55 1 0.9 0.9997 9278.67 9275.89 316 0.369145 
2008 3 17 6 0.05 0.071483 0.1175 0.0552512 0.176734 41569.6 38103.3 2105.26 8752 0.382635 0.348 3045.7 2741.13 3045.7 2741.13 1 0.9 1 15906 15906 318 0.352487 
2008 4 17 0 0.05 0.95791 0.6289 0.000759798 1.00867 4.94027e+06 3.11156e+06 2364.16 0 0.0192 0.027 0 0 0 0 1 0.9 0 94853.2 0 141 0.0386621 
2008 4 17 1 0.05 0.180839 0.3224 0.0097853 0.240624 753998 670141 6557.54 0 0.089216 0.104 0 0 0 0 1 0.9 0.314 67268.7 21122.4 222 0.110336 
2008 4 17 2 0.05 0.109192 0.1647 0.0262598 0.185452 193810 176900 4645.36 0 0.170319 0.218 0 0 0 0 1 0.9 0.8246 33009.5 27219.6 258 0.171562 
2008 4 17 3 0.05 0.0888832 0.1275 0.0457415 0.184625 112549 102770 4700.86 0 0.260008 0.282 0 0 0 0 1 0.9 0.9749 29263.6 28529.1 287 0.229003 
2008 4 17 4 0.05 0.0888832 0.1181 0.0558129 0.194696 45844.2 41657.4 2325.02 0 0.300829 0.315 0 0 0 0 1 0.9 0.9969 13791.3 13748.5 303 0.252974 
2008 4 17 5 0.05 0.0835629 0.1115 0.0552512 0.188814 18992 17306.7 956.219 0 0.419045 0.402 0 0 0 0 1 0.9 0.9997 7958.5 7956.11 308 0.317204 
2008 4 17 6 0.05 0.0835629 0.1175 0.0552512 0.188814 34835.4 31744.3 1753.91 0 0.398355 0.348 0 0 0 0 1 0.9 1 13876.9 13876.9 306 0.306427 
2009 1 17 1 0.05 0.275797 0.3145 0.00901875 0.334816 1.80174e+06 1.53114e+06 13808.9 0 0.029848 0.091 0 0 0 0 1 0.9 0.3193 53778.2 17171.4 158 0.0387858 
2009 1 17 2 0.05 0.149722 0.1636 0.0242027 0.223924 592746 531069 12853.3 0 0.109482 0.213 0 0 0 0 1 0.9 0.8364 64895 54278.2 236 0.0941856 
2009 1 17 3 0.05 0.0992087 0.1271 0.0421582 0.191367 161003 146536 6177.67 0 0.199914 0.286 0 0 0 0 1 0.9 0.9787 32186.8 31501.3 271 0.142069 
2009 1 17 4 0.05 0.0933196 0.1175 0.0514407 0.19476 93575.1 85026.6 4373.83 0 0.29674 0.37 0 0 0 0 1 0.9 0.9978 27767.5 27706.4 295 0.186037 
2009 1 17 5 0.05 0.0933196 0.1112 0.050923 0.194243 37733.7 34295.1 1746.41 0 0.341462 0.374 0 0 0 0 1 0.9 0.9999 12884.6 12883.3 309 0.204747 
2009 1 17 6 0.05 0.0878073 0.1151 0.050923 0.18873 44565.9 40612.9 2068.13 0 0.365311 0.35 0 0 0 0 1 0.9 1 16280.4 16280.4 313 0.214405 
2009 2 17 1 0.05 0.31622 0.3145 0.00901875 0.375239 1.28909e+06 1.07484e+06 9693.75 0 0.048599 0.091 0 0 0 0 1 0.9 0.3193 62648.4 20003.6 170 0.0577216 
2009 2 17 2 0.05 0.144301 0.1636 0.0242027 0.218504 473826 425633 10301.5 0 0.134006 0.213 0 0 0 0 1 0.9 0.8364 63495.6 53107.7 232 0.115358 
2009 2 17 3 0.05 0.108075 0.1271 0.0421582 0.200233 132961 120495 5079.87 0 0.220857 0.286 0 0 0 0 1 0.9 0.9787 29365.5 28740 269 0.162247 
2009 2 17 4 0.05 0.0940537 0.1175 0.0514407 0.195494 77015.3 69954.7 3598.52 0 0.319191 0.37 0 0 0 0 1 0.9 0.9978 24582.6 24528.5 290 0.208622 
2009 2 17 5 0.05 0.0940537 0.1112 0.050923 0.194977 31072.1 28230.6 1437.59 0 0.35849 0.374 0 0 0 0 1 0.9 0.9999 11139 11137.9 303 0.225832 
2009 2 17 6 0.05 0.0803832 0.1151 0.050923 0.181306 36901 33749.1 1718.61 0 0.375391 0.35 0 0 0 0 1 0.9 1 13852.3 13852.3 306 0.233047 
2009 3 17 0 0.05 0.711853 0.6306 0.000700278 0.762553 7.49588e+06 5.24455e+06 3672.64 12139 0.0073 0.042 509.838 458.854 509.838 458.854 1 0.9 0 54719.9 0 93 0.023623 
2009 3 17 1 0.05 0.193134 0.3145 0.00901875 0.252153 885765 782914 7060.9 57412 0.062069 0.091 5224.49 4702.04 5224.49 4702.04 1 0.9 0.3193 54978.5 17554.6 209 0.101836 
2009 3 17 2 0.05 0.0919885 0.1636 0.0242027 0.166191 380824 350862 8491.8 31004 0.148896 0.213 6603.85 5943.47 6603.85 5943.47 1 0.9 0.8364 56703.2 47426.5 258 0.185063 
2009 3 17 3 0.05 0.0772739 0.1271 0.0421582 0.169432 108834 100114 4220.61 15181 0.241801 0.286 4341.77 3907.59 4341.77 3907.59 1 0.9 0.9787 26316.2 25755.7 283 0.257674 
2009 3 17 4 0.05 0.0751509 0.1175 0.0514407 0.176592 63339.5 58062.1 2986.75 12782 0.336761 0.37 4729.34 4256.41 4729.34 4256.41 1 0.9 0.9978 21330.3 21283.4 307 0.323058 
2009 3 17 5 0.05 0.070751 0.1112 0.050923 0.171674 25567.8 23493.5 1196.36 7432 0.380896 0.374 2779.57 2501.61 2779.57 2501.61 1 0.9 0.9999 9738.67 9737.7 316 0.351393 
2009 3 17 6 0.05 0.070751 0.1151 0.050923 0.171674 30782.1 28284.7 1440.34 11923 0.387645 0.35 4173.05 3755.75 4173.05 3755.75 1 0.9 1 11932.5 11932.5 318 0.355631 
2009 4 17 0 0.05 0.689427 0.6306 0.000700278 0.740128 3.49663e+06 2.47059e+06 1730.1 0 0.0192 0.042 0 0 0 0 1 0.9 0 67135.3 0 141 0.0386621 
2009 4 17 1 0.05 0.157942 0.3145 0.00901875 0.216961 688351 618798 5580.78 0 0.078064 0.091 0 0 0 0 1 0.9 0.3193 53735.4 17157.7 222 0.100723 
2009 4 17 2 0.05 0.100487 0.1636 0.0242027 0.17469 322514 295915 7161.94 0 0.166413 0.213 0 0 0 0 1 0.9 0.8364 53670.5 44890 258 0.168866 
2009 4 17 3 0.05 0.0817315 0.1271 0.0421582 0.17389 91871.7 84327.5 3555.1 0 0.263696 0.286 0 0 0 0 1 0.9 0.9787 24226.2 23710.2 287 0.231216 
2009 4 17 4 0.05 0.0792525 0.1175 0.0514407 0.180693 53086.2 48566.4 2498.29 0 0.353355 0.37 0 0 0 0 1 0.9 0.9978 18758.3 18717 303 0.282351 
2009 4 17 5 0.05 0.0743789 0.1112 0.050923 0.175302 21534.6 19752.7 1005.87 0 0.389858 0.374 0 0 0 0 1 0.9 0.9999 8395.42 8394.58 308 0.30195 
2009 4 17 6 0.05 0.0743789 0.1151 0.050923 0.175302 25926.3 23781 1211 0 0.403264 0.35 0 0 0 0 1 0.9 1 10455.1 10455.1 306 0.309 
2010 1 17 1 0.05 0.27056 0.3071 0.00879055 0.329351 1.66808e+06 1.42122e+06 12493.3 0 0.036408 0.111 0 0 0 0 1 0.9 0.3232 60731.4 19628.4 158 0.0444195 
2010 1 17 2 0.05 0.120714 0.1623 0.0235903 0.194305 554096 503588 11879.8 0 0.120276 0.234 0 0 0 0 1 0.9 0.8455 66644.4 56347.8 236 0.10043 
2010 1 17 3 0.05 0.077058 0.1266 0.0410915 0.168149 270820 249276 10243.1 0 0.260727 0.373 0 0 0 0 1 0.9 0.9817 70610.2 69318 271 0.17031 
2010 1 17 4 0.05 0.0754083 0.1169 0.0501391 0.175547 77208.1 70811 3550.4 0 0.325612 0.406 0 0 0 0 1 0.9 0.9983 25139.9 25097.1 295 0.198211 
2010 1 17 5 0.05 0.0662218 0.1108 0.0496345 0.165856 44310.6 40831 2026.63 0 0.416328 0.456 0 0 0 0 1 0.9 1 18447.8 18447.8 309 0.234418 
2010 1 17 6 0.05 0.0662218 0.1115 0.0496345 0.165856 39829.3 36701.6 1821.67 0 0.412795 0.366 0 0 0 0 1 0.9 1 16441.3 16441.3 313 0.233058 
2010 2 17 1 0.05 0.265986 0.3071 0.00879055 0.324777 1.2e+06 1.02462e+06 9007 0 0.05928 0.111 0 0 0 0 1 0.9 0.3232 71136 22991.2 170 0.0661057 
2010 2 17 2 0.05 0.128323 0.1623 0.0235903 0.201913 456246 413135 9745.98 0 0.147218 0.234 0 0 0 0 1 0.9 0.8455 67167.6 56790.2 232 0.123006 
2010 2 17 3 0.05 0.0789562 0.1266 0.0410915 0.170048 228905 210500 8649.77 0 0.288041 0.373 0 0 0 0 1 0.9 0.9817 65934 64727.4 269 0.194499 
2010 2 17 4 0.05 0.0750804 0.1169 0.0501391 0.17522 64777.4 59419.7 2979.25 0 0.350247 0.406 0 0 0 0 1 0.9 0.9983 22688.1 22649.5 290 0.222274 
2010 2 17 5 0.05 0.0649765 0.1108 0.0496345 0.164611 37538.5 34611.7 1717.94 0 0.43709 0.456 0 0 0 0 1 0.9 1 16407.7 16407.7 303 0.258558 
2010 2 17 6 0.05 0.0649765 0.1115 0.0496345 0.164611 33742.1 31111.3 1544.19 0 0.424616 0.366 0 0 0 0 1 0.9 1 14327.4 14327.4 306 0.253497 
2010 3 17 0 0.05 0.739951 0.6315 0.000682559 0.790633 1.27263e+07 8.79574e+06 6003.61 3930 0.0073 0.049 192.57 173.313 192.57 173.313 1 0.9 0 92902.2 0 93 0.023623 
2010 3 17 1 0.05 0.136455 0.3071 0.00879055 0.195246 867227 787817 6925.35 33756 0.07571 0.111 3746.92 3372.22 3746.92 3372.22 1 0.9 0.3232 65657.8 21220.6 209 0.116628 
2010 3 17 2 0.05 0.0898889 0.1623 0.0235903 0.163479 372829 343949 8113.86 33320 0.163575 0.234 7796.88 7017.19 7796.88 7017.19 1 0.9 0.8455 60985.5 51563.2 258 0.197331 
2010 3 17 3 0.05 0.0641785 0.1266 0.0410915 0.15527 193110 178864 7349.81 25516 0.315356 0.373 9517.47 8565.72 9517.47 8565.72 1 0.9 0.9817 60898.3 59783.9 283 0.308895 
2010 3 17 4 0.05 0.0641785 0.1169 0.0501391 0.164318 54365.9 50134.2 2513.68 9932 0.369527 0.406 4032.39 3629.15 4032.39 3629.15 1 0.9 0.9983 20089.7 20055.5 307 0.344198 
2010 3 17 5 0.05 0.05992 0.1108 0.0496345 0.159554 31841.1 29430.8 1460.78 7776 0.464408 0.456 3545.86 3191.27 3545.86 3191.27 1 0.9 1 14787.3 14787.3 316 0.402314 
2010 3 17 6 0.05 0.05992 0.1115 0.0496345 0.159554 28620.9 26454.3 1313.05 15324 0.438307 0.366 5608.58 5047.73 5608.58 5047.73 1 0.9 1 12544.7 12544.7 318 0.386737 
2010 4 17 0 0.05 0.884842 0.6315 0.000682559 0.935525 5.77212e+06 3.74897e+06 2558.9 0 0.0192 0.049 0 0 0 0 1 0.9 0 110825 0 141 0.0386621 
2010 4 17 1 0.05 0.153443 0.3071 0.00879055 0.212234 713409 642787 5650.46 0 0.095221 0.111 0 0 0 0 1 0.9 0.3232 67931.5 21955.5 222 0.115353 
2010 4 17 2 0.05 0.098786 0.1623 0.0235903 0.172376 316600 290816 6860.43 0 0.18282 0.234 0 0 0 0 1 0.9 0.8455 57880.9 48938.3 258 0.180061 
2010 4 17 3 0.05 0.0746982 0.1266 0.0410915 0.16579 165337 152359 6260.65 0 0.343911 0.373 0 0 0 0 1 0.9 0.9817 56861.4 55820.8 287 0.277177 
2010 4 17 4 0.05 0.0746982 0.1169 0.0501391 0.174837 46128 42320.6 2121.92 0 0.387735 0.406 0 0 0 0 1 0.9 0.9983 17885.4 17855 303 0.300827 
2010 4 17 5 0.05 0.0694502 0.1108 0.0496345 0.169085 27145.3 24974.4 1239.59 0 0.475335 0.456 0 0 0 0 1 0.9 1 12903.1 12903.1 308 0.345707 
2010 4 17 6 0.05 0.0694502 0.1115 0.0496345 0.169085 24400 22448.6 1114.23 0 0.455159 0.366 0 0 0 0 1 0.9 1 11105.9 11105.9 306 0.335621 
2011 1 17 1 0.05 0.30889 0.301 0.00745149 0.366341 2.26486e+06 1.89635e+06 14130.6 0 0.037392 0.114 0 0 0 0 1 0.9 0.3266 84687.8 27659 158 0.0452355 
2011 1 17 2 0.05 0.139755 0.1611 0.0199968 0.209751 576988 520494 10408.2 0 0.109996 0.214 0 0 0 0 1 0.9 0.8517 63466.3 54054.3 236 0.0944872 
2011 1 17 3 0.05 0.0841575 0.1263 0.034832 0.16899 266471 245172 8539.83 0 0.208302 0.298 0 0 0 0 1 0.9 0.9837 55506.3 54601.6 271 0.146112 
2011 1 17 4 0.05 0.0769552 0.1166 0.0425015 0.169457 140078 128852 5476.41 0 0.299948 0.374 0 0 0 0 1 0.9 0.9987 42016.1 41961.5 295 0.187407 
2011 1 17 5 0.05 0.0735751 0.1106 0.0420737 0.165649 38728.7 35691.1 1501.66 0 0.378895 0.415 0 0 0 0 1 0.9 1 14674.1 14674.1 309 0.219816 
2011 1 17 6 0.05 0.0735751 0.1068 0.0420737 0.165649 43526.7 40112.7 1687.69 0 0.381428 0.379 0 0 0 0 1 0.9 1 16602.3 16602.3 313 0.220818 
2011 2 17 1 0.05 0.300427 0.301 0.00745149 0.357878 1.57015e+06 1.31991e+06 9835.31 0 0.060882 0.114 0 0 0 0 1 0.9 0.3266 95594.1 31221 170 0.0673201 
2011 2 17 2 0.05 0.121934 0.1611 0.0199968 0.191931 467813 425659 8511.82 0 0.134635 0.214 0 0 0 0 1 0.9 0.8517 62984.1 53643.5 232 0.115727 
2011 2 17 3 0.05 0.086062 0.1263 0.034832 0.170894 225039 206860 7205.36 0 0.230124 0.298 0 0 0 0 1 0.9 0.9837 51786.9 50942.8 269 0.166864 
2011 2 17 4 0.05 0.076274 0.1166 0.0425015 0.168775 118243 108803 4624.3 0 0.322641 0.374 0 0 0 0 1 0.9 0.9987 38150.1 38100.5 290 0.210159 
2011 2 17 5 0.05 0.0684524 0.1106 0.0420737 0.160526 32816.5 30318.1 1275.59 0 0.39779 0.415 0 0 0 0 1 0.9 1 13054.1 13054.1 303 0.242452 
2011 2 17 6 0.05 0.0684524 0.1068 0.0420737 0.160526 36882.1 34074.1 1433.62 0 0.391988 0.379 0 0 0 0 1 0.9 1 14457.3 14457.3 306 0.240032 
2011 3 17 0 0.05 0.948589 0.6307 0.000578585 0.999168 1.35426e+07 8.56352e+06 4954.73 3563 0.0073 0.048 171.024 153.922 171.024 153.922 1 0.9 0 98860.9 0 93 0.023623 
2011 3 17 1 0.05 0.148818 0.301 0.00745149 0.20627 1.09779e+06 991965 7391.62 31377 0.077756 0.114 3576.98 3219.28 3576.98 3219.28 1 0.9 0.3266 85359.4 27878.4 209 0.11877 
2011 3 17 2 0.05 0.0932844 0.1611 0.0199968 0.163281 386116 356241 7123.69 42201 0.149595 0.214 9031.01 8127.91 9031.01 8127.91 1 0.9 0.8517 57761.1 49195.1 258 0.185656 
2011 3 17 3 0.05 0.0696914 0.1263 0.034832 0.154523 189688 175759 6122.04 28903 0.251946 0.298 8613.09 7751.78 8613.09 7751.78 1 0.9 0.9837 47791.1 47012.1 283 0.265006 
2011 3 17 4 0.05 0.0624129 0.1166 0.0425015 0.154914 99879.7 92527.8 3932.57 12537 0.340402 0.374 4688.84 4219.95 4688.84 4219.95 1 0.9 0.9987 33999.3 33955.1 307 0.325439 
2011 3 17 5 0.05 0.0624129 0.1106 0.0420737 0.154487 27949.7 25897.8 1089.62 3813 0.422652 0.415 1582.39 1424.16 1582.39 1424.16 1 0.9 1 11813 11813 316 0.377253 
2011 3 17 6 0.05 0.0624129 0.1068 0.0420737 0.154487 31412.3 29106.2 1224.61 7942 0.404733 0.379 3010.02 2709.02 3010.02 2709.02 1 0.9 1 12713.6 12713.6 318 0.36626 
2011 4 17 0 0.05 1.15795 0.6307 0.000578585 1.20853 4.98619e+06 2.89371e+06 1674.26 0 0.0192 0.048 0 0 0 0 1 0.9 0 95734.8 0 141 0.0386621 
2011 4 17 1 0.05 0.17865 0.301 0.00745149 0.236102 893173 795564 5928.14 0 0.097794 0.114 0 0 0 0 1 0.9 0.3266 87347 28527.5 222 0.117472 
2011 4 17 2 0.05 0.106273 0.1611 0.0199968 0.17627 327949 300671 6012.46 0 0.167194 0.214 0 0 0 0 1 0.9 0.8517 54831.1 46699.6 258 0.169407 
2011 4 17 3 0.05 0.083406 0.1263 0.034832 0.168238 162529 149593 5210.62 0 0.27476 0.298 0 0 0 0 1 0.9 0.9837 44656.5 43928.6 287 0.237795 
2011 4 17 4 0.05 0.0744017 0.1166 0.0425015 0.166903 85545.9 78788.1 3348.61 0 0.357175 0.374 0 0 0 0 1 0.9 0.9987 30554.8 30515.1 303 0.284431 
2011 4 17 5 0.05 0.0744017 0.1106 0.0420737 0.166475 23948.8 22061.6 928.212 0 0.432597 0.415 0 0 0 0 1 0.9 1 10360.2 10360.2 308 0.324172 
2011 4 17 6 0.05 0.0744017 0.1068 0.0420737 0.166475 26915.8 24794.7 1043.21 0 0.420887 0.379 0 0 0 0 1 0.9 1 11328.5 11328.5 306 0.318156 
2012 1 17 1 0.05 0.360174 0.2961 0.0078647 0.418038 1.48906e+06 1.21701e+06 9571.39 0 0.03444 0.105 0 0 0 0 1 0.9 0.3299 51283.1 16918.3 158 0.042766 
2012 1 17 2 0.05 0.146952 0.1602 0.0211057 0.218058 705339 633735 13375.4 0 0.10023 0.195 0 0 0 0 1 0.9 0.8548 70696.2 60431.1 236 0.0886763 
2012 1 17 3 0.05 0.0957402 0.1262 0.0367636 0.182504 274949 251319 9239.39 0 0.217389 0.311 0 0 0 0 1 0.9 0.9848 59771 58862.5 271 0.150434 
2012 1 17 4 0.05 0.0855033 0.1164 0.0448583 0.180362 137362 125687 5638.1 0 0.35689 0.445 0 0 0 0 1 0.9 0.9988 49023.1 48964.2 295 0.211018 
2012 1 17 5 0.05 0.0747424 0.1105 0.0444069 0.169149 72395.9 66604.1 2957.68 0 0.375243 0.411 0 0 0 0 1 0.9 1 27166 27166 309 0.218367 
2012 1 17 6 0.05 0.0747424 0.1025 0.0444069 0.169149 43064.2 39619 1759.36 0 0.437667 0.417 0 0 0 0 1 0.9 1 18847.8 18847.8 313 0.242555 
2012 2 17 1 0.05 0.349084 0.2961 0.0078647 0.406949 980300 805349 6333.83 0 0.056075 0.105 0 0 0 0 1 0.9 0.3299 54970.3 18134.7 170 0.0636444 
2012 2 17 2 0.05 0.145585 0.1602 0.0211057 0.216691 567149 509909 10762 0 0.122682 0.195 0 0 0 0 1 0.9 0.8548 69578.9 59476.1 232 0.108611 
2012 2 17 3 0.05 0.101678 0.1262 0.0367636 0.188441 229083 208793 7675.97 0 0.240163 0.311 0 0 0 0 1 0.9 0.9848 55017.2 54181 269 0.171799 
2012 2 17 4 0.05 0.0781623 0.1164 0.0448583 0.173021 114693 105319 4724.43 0 0.383892 0.445 0 0 0 0 1 0.9 0.9988 44029.6 43976.8 290 0.236636 
2012 2 17 5 0.05 0.0781623 0.1105 0.0444069 0.172569 61129.8 56146 2493.27 0 0.393956 0.411 0 0 0 0 1 0.9 1 24082.5 24082.5 303 0.240854 
2012 2 17 6 0.05 0.0781623 0.1025 0.0444069 0.172569 36362.7 33398.1 1483.11 0 0.449842 0.417 0 0 0 0 1 0.9 1 16357.5 16357.5 306 0.263684 
2012 3 17 0 0.05 1.03405 0.627 0.00061067 1.08466 1.10679e+07 6.75487e+06 4125 3548 0.0073 0.038 134.824 121.342 134.824 121.342 1 0.9 0 80795.3 0 93 0.023623 
2012 3 17 1 0.05 0.182493 0.2961 0.0078647 0.240358 652564 580063 4562.02 53445 0.071618 0.105 5611.72 5050.55 5611.72 5050.55 1 0.9 0.3299 46735.4 15418 209 0.112287 
2012 3 17 2 0.05 0.106808 0.1602 0.0211057 0.177914 456656 418339 8829.34 32509 0.136313 0.195 6339.26 5705.33 6339.26 5705.33 1 0.9 0.8548 62248.2 53209.7 258 0.174238 
2012 3 17 3 0.05 0.0720235 0.1262 0.0367636 0.158787 189738 175440 6449.82 18882 0.262937 0.311 5872.3 5285.07 5872.3 5285.07 1 0.9 0.9848 49889 49130.7 283 0.272845 
2012 3 17 4 0.05 0.0659508 0.1164 0.0448583 0.160809 96470.4 89113.3 3997.47 14862 0.405023 0.445 6613.59 5952.23 6613.59 5952.23 1 0.9 0.9988 39072.7 39025.8 307 0.366439 
2012 3 17 5 0.05 0.0659508 0.1105 0.0444069 0.160358 51440.8 47528.2 2110.58 6952 0.418578 0.411 2857.27 2571.54 2857.27 2571.54 1 0.9 1 21532 21532 316 0.374767 
2012 3 17 6 0.05 0.0659508 0.1025 0.0444069 0.160358 30599.2 28271.8 1255.46 6702 0.464477 0.417 2794.73 2515.26 2794.73 2515.26 1 0.9 1 14212.6 14212.6 318 0.402355 
2012 4 17 0 0.05 1.18177 0.627 0.00061067 1.23238 3.74113e+06 2.15049e+06 1313.24 0 0.0192 0.038 0 0 0 0 1 0.9 0 71829.7 0 141 0.0386621 
2012 4 17 1 0.05 0.171528 0.2961 0.0078647 0.229392 513142 458540 3606.28 0 0.090074 0.105 0 0 0 0 1 0.9 0.3299 46220.7 15248.2 222 0.111059 
2012 4 17 2 0.05 0.129357 0.1602 0.0211057 0.200463 382228 346353 7310.03 0 0.15235 0.195 0 0 0 0 1 0.9 0.8548 58232.4 49777 258 0.158989 
2012 4 17 3 0.05 0.0886006 0.1262 0.0367636 0.175364 161880 148481 5458.68 0 0.286746 0.311 0 0 0 0 1 0.9 0.9848 46418.4 45712.9 287 0.244829 
2012 4 17 4 0.05 0.0811146 0.1164 0.0448583 0.175973 82140.2 75318.9 3378.68 0 0.424981 0.445 0 0 0 0 1 0.9 0.9988 34908 34866.1 303 0.320265 
2012 4 17 5 0.05 0.0811146 0.1105 0.0444069 0.175521 43819.3 40189.1 1784.67 0 0.428427 0.411 0 0 0 0 1 0.9 1 18773.4 18773.4 308 0.322036 
2012 4 17 6 0.05 0.0811146 0.1025 0.0444069 0.175521 26065.6 23906.2 1061.6 0 0.482982 0.417 0 0 0 0 1 0.9 1 12589.2 12589.2 306 0.349494 
2013 1 17 1 0.05 0.334654 0.2922 0.00686281 0.391517 1.0909e+06 902692 6195 0 0.03608 0.11 0 0 0 0 1 0.9 0.3336 39359.8 13130.4 158 0.0441459 
2013 1 17 2 0.05 0.149785 0.1595 0.018417 0.218202 407956 366516 6750.13 0 0.114108 0.222 0 0 0 0 1 0.9 0.8555 46551.1 39824.4 236 0.0968844 
2013 1 17 3 0.05 0.0917071 0.1262 0.0320802 0.173787 312797 287125 9211.04 0 0.190827 0.273 0 0 0 0 1 0.9 0.9851 59690.1 58800.7 271 0.137628 
2013 1 17 4 0.05 0.0880471 0.1165 0.0391437 0.177191 135842 124487 4872.9 0 0.31278 0.39 0 0 0 0 1 0.9 0.9987 42488.6 42433.4 295 0.192844 
2013 1 17 5 0.05 0.0770553 0.1106 0.0387498 0.165805 68886.1 63478.2 2459.77 0 0.427284 0.468 0 0 0 0 1 0.9 1 29433.9 29433.9 309 0.238612 
2013 1 17 6 0.05 0.0770553 0.0985 0.0387498 0.165805 58634.7 54031.7 2093.72 0 0.461555 0.461 0 0 0 0 1 0.9 1 27063.2 27063.2 313 0.251516 
2013 2 17 1 0.05 0.338516 0.2922 0.00686281 0.395378 737484 609148 4180.46 0 0.058746 0.11 0 0 0 0 1 0.9 0.3336 43324.2 14453 170 0.0656986 
2013 2 17 2 0.05 0.133141 0.1595 0.018417 0.201558 327982 297041 5470.62 0 0.139668 0.222 0 0 0 0 1 0.9 0.8555 45808.6 39189.2 232 0.118664 
2013 2 17 3 0.05 0.0982145 0.1262 0.0320802 0.180295 262898 240561 7717.25 0 0.210818 0.273 0 0 0 0 1 0.9 0.9851 55423.6 54597.8 269 0.157175 
2013 2 17 4 0.05 0.0893341 0.1165 0.0391437 0.178478 113784 104208 4079.09 0 0.336444 0.39 0 0 0 0 1 0.9 0.9987 38281.9 38232.1 290 0.216256 
2013 2 17 5 0.05 0.0771123 0.1106 0.0387498 0.165862 58361.1 53778 2083.89 0 0.448592 0.468 0 0 0 0 1 0.9 1 26180.3 26180.3 303 0.263183 
2013 2 17 6 0.05 0.0771123 0.0985 0.0387498 0.165862 49676 45775 1773.77 0 0.474489 0.461 0 0 0 0 1 0.9 1 23570.7 23570.7 306 0.273463 
2013 3 17 0 0.05 0.886059 0.6196 0.000532876 0.936592 1.21076e+07 7.8603e+06 4188.56 4341 0.0073 0.028 121.548 109.393 121.548 109.393 1 0.9 0 88385.6 0 93 0.023623 
2013 3 17 1 0.05 0.179512 0.2922 0.00686281 0.236375 496640 442308 3035.47 20378 0.075028 0.11 2241.58 2017.42 2241.58 2017.42 1 0.9 0.3336 37261.9 12430.6 209 0.11591 
2013 3 17 2 0.05 0.0958025 0.1595 0.018417 0.16422 268111 247253 4553.67 15548 0.155187 0.222 3451.66 3106.49 3451.66 3106.49 1 0.9 0.8555 41607.3 35595.1 258 0.190366 
2013 3 17 3 0.05 0.0764643 0.1262 0.0320802 0.158545 219526 203008 6512.55 25362 0.23081 0.273 6923.83 6231.44 6923.83 6231.44 1 0.9 0.9851 50668.8 49913.9 283 0.24962 
2013 3 17 4 0.05 0.0711995 0.1165 0.0391437 0.160343 95185 87945.9 3442.53 15593 0.354964 0.39 6081.27 5473.14 6081.27 5473.14 1 0.9 0.9987 33787.2 33743.3 307 0.334879 
