Year Quarter Species.n Age M1 M2 M F Z N N.bar C.hat C.obs west weca Yield CWsum prop.landed prop.in propmat BIO SSB Lsea ration
2013 3 17 4 0.05 0.0545149 0.1345 0.0564591 0.160974 62274.5 57520.6 3247.57 15593 0.346997 0.3904 6087.51 6087.51 1 0.9 0.9977 21609 21559.3 307 0.32973 
2013 3 17 5 0.05 0.0451394 0.1246 0.0639805 0.15912 30374.6 28081.2 1796.65 10812 0.472975 0.4684 5064.34 5064.34 1 0.9 1 14366.4 14366.4 316 0.407366 
2013 3 17 6 0.05 0.00519845 0.1009 0.0719272 0.127126 13862.4 13017.4 936.309 3343 0.501318 0.4964 1659.47 1659.47 1 0.9 1 6949.47 6949.47 318 0.423876 
2013 3 17 7 0.05 0.00519845 0.1009 0.0719272 0.127126 4023.88 3778.61 271.785 1048 0.517482 0.4648 487.11 487.11 1 0.9 1 2082.28 2082.28 331 0.433159 
2013 3 17 8 0.05 0.0451394 0.1009 0.0719272 0.167067 4082.24 3759.46 270.407 1595 0.471478 0.386 615.67 615.67 1 0.9 1 1924.68 1924.68 326 0.406485 
2013 4 17 0 0.05 1.16483 0.5435 0.000553189 1.21539 4.15347e+06 2.40382e+06 1329.77 0 0.0192 0.028 0 0 1 0.9 0 79746.7 0 141 0.0386621 
2013 4 17 1 0.05 0.154502 0.2957 0.0113543 0.215857 228842 205828 2337.04 0 0.096089 0.11 0 0 1 0.9 0.3683 21989.2 8098.61 222 0.11607 
2013 4 17 2 0.05 0.100835 0.1709 0.0271423 0.177977 135975 124562 3380.9 0 0.171757 0.2219 0 0 1 0.9 0.8319 23354.7 19428.8 258 0.172549 
2013 4 17 3 0.05 0.0775718 0.1418 0.0451668 0.172739 124781 114598 5176.03 0 0.244868 0.2734 0 0 1 0.9 0.9743 30554.8 29769.5 287 0.219814 
2013 4 17 4 0.05 0.071008 0.1345 0.0564591 0.177467 53015.1 48577.3 2742.63 0 0.364096 0.3904 0 0 1 0.9 0.9977 19302.6 19258.2 303 0.288182 
2013 4 17 5 0.05 0.0634111 0.1246 0.0639805 0.177392 25906.3 23738.6 1518.81 0 0.484104 0.4684 0 0 1 0.9 1 12541.4 12541.4 308 0.350048 
2013 4 17 6 0.05 0.0131991 0.1009 0.0719272 0.135126 12207.5 11418.7 821.315 0 0.521627 0.4964 0 0 1 0.9 1 6367.78 6367.78 306 0.368349 
2013 4 17 7 0.05 0.00850875 0.1009 0.0719272 0.130436 3543.52 3322.14 238.953 0 0.527984 0.4648 0 0 1 0.9 1 1870.92 1870.92 317 0.371408 
2013 4 17 8 0.05 0.0131991 0.1009 0.0719272 0.135126 3454.16 3230.95 232.393 0 0.499073 0.386 0 0 1 0.9 1 1723.88 1723.88 337 0.357401 
2014 1 17 1 0.05 0.318315 0.295 0.0132465 0.381561 1.2319e+06 1.02412e+06 13566.1 0 0.045758 0.1372 0 0 1 0.9 0.3689 56369.4 20794.7 158 0.0519208 
2014 1 17 2 0.05 0.107428 0.173 0.0316655 0.189093 184412 168026 5320.62 0 0.115543 0.2265 0 0 1 0.9 0.8341 21307.5 17772.6 236 0.0977145 
2014 1 17 3 0.05 0.082874 0.1429 0.0526938 0.185568 113806 103871 5473.34 0 0.19992 0.2937 0 0 1 0.9 0.9748 22752.1 22178.7 271 0.142072 
2014 1 17 4 0.05 0.077466 0.1353 0.065868 0.193334 104985 95460.1 6287.77 0 0.259504 0.3307 0 0 1 0.9 0.9976 27244.1 27178.7 295 0.169764 
2014 1 17 5 0.05 0.060632 0.1244 0.0746427 0.185275 44394.3 40524.3 3024.85 0 0.400452 0.4421 0 0 1 0.9 1 17777.8 17777.8 309 0.228278 
2014 1 17 6 0.05 0.060632 0.0964 0.0839139 0.194546 21695.3 19715.4 1654.39 0 0.445935 0.4648 0 0 1 0.9 1 9674.69 9674.69 313 0.245674 
2014 1 17 7 0.05 0.00794843 0.0964 0.0839139 0.141862 10664.6 9942.66 834.327 0 0.488229 0.4694 0 0 1 0.9 1 5206.76 5206.76 316 0.26135 
2014 1 17 8 0.05 0.060632 0.0964 0.0839139 0.194546 6127.76 5568.54 467.278 0 0.453888 0.3937 0 0 1 0.9 1 2781.32 2781.32 315 0.248656 
2014 2 17 1 0.05 0.297974 0.295 0.0132465 0.36122 841136 705971 9351.64 0 0.074503 0.1372 0 0 1 0.9 0.3689 62667.1 23117.9 170 0.0772687 
2014 2 17 2 0.05 0.120158 0.173 0.0316655 0.201824 152640 138223 4376.89 0 0.141425 0.2265 0 0 1 0.9 0.8341 21587.1 18005.8 232 0.119681 
2014 2 17 3 0.05 0.0932227 0.1429 0.0526938 0.195917 94530.9 85847.1 4523.61 0 0.220864 0.2937 0 0 1 0.9 0.9748 20878.5 20352.3 269 0.16225 
2014 2 17 4 0.05 0.0844536 0.1353 0.065868 0.200322 86529.4 78413.4 5164.94 0 0.279138 0.3307 0 0 1 0.9 0.9976 24153.6 24095.7 290 0.190374 
2014 2 17 5 0.05 0.0543201 0.1244 0.0746427 0.178963 36886.1 33773.9 2520.98 0 0.420422 0.4421 0 0 1 0.9 1 15507.7 15507.7 303 0.251785 
2014 2 17 6 0.05 0.0543201 0.0964 0.0839139 0.188234 17859.8 16279.5 1366.08 0 0.455956 0.4648 0 0 1 0.9 1 8143.26 8143.26 306 0.266125 
2014 2 17 7 0.05 0.00598297 0.0964 0.0839139 0.139897 9254.09 8635.94 724.675 0 0.507489 0.4694 0 0 1 0.9 1 4696.35 4696.35 321 0.286307 
2014 2 17 8 0.05 0.0543201 0.0964 0.0839139 0.188234 5044.42 4598.1 385.844 0 0.463545 0.3937 0 0 1 0.9 1 2338.32 2338.32 332 0.269141 
2014 3 17 0 0.05 1.19371 0.5354 0.000645377 1.24436 1.38929e+07 7.94787e+06 5129.37 6225 0.0073 0.055 342.375 342.375 1 0.9 0 101418 0 93 0.023623 
2014 3 17 1 0.05 0.111155 0.295 0.0132465 0.174401 586125 537861 7124.77 29785 0.095153 0.1372 4086.5 4086.5 1 0.9 0.3689 55771.5 20574.1 209 0.136323 
2014 3 17 2 0.05 0.0761544 0.173 0.0316655 0.15782 124743 115398 3654.13 14623 0.157138 0.2265 3312.11 3312.11 1 0.9 0.8341 19601.9 16349.9 258 0.191996 
2014 3 17 3 0.05 0.0630171 0.1429 0.0526938 0.165711 77712.1 71614.6 3773.65 17450 0.241808 0.2937 5125.07 5125.07 1 0.9 0.9748 18791.4 18317.9 283 0.257679 
2014 3 17 4 0.05 0.0600613 0.1353 0.065868 0.175929 70821.5 64941.5 4277.57 19683 0.294503 0.3307 6509.17 6509.17 1 0.9 0.9976 20857.1 20807.1 307 0.2948 
2014 3 17 5 0.05 0.0474082 0.1244 0.0746427 0.172051 30841.9 28334.5 2114.97 11351 0.446698 0.4421 5018.28 5018.28 1 0.9 1 13777 13777 316 0.391776 
2014 3 17 6 0.05 0.0439223 0.0964 0.0839139 0.177836 14795.4 13554.5 1137.41 4710 0.469985 0.4648 2189.21 2189.21 1 0.9 1 6953.61 6953.61 318 0.405606 
2014 3 17 7 0.05 0.00441228 0.0964 0.0839139 0.138326 8045.95 7514.26 630.551 2038 0.521933 0.4694 956.637 956.637 1 0.9 1 4199.45 4199.45 331 0.435699 
2014 3 17 8 0.05 0.0439223 0.0964 0.0839139 0.177836 4178.91 3828.41 321.256 2090 0.48125 0.3937 822.833 822.833 1 0.9 1 2011.1 2011.1 326 0.412218 
2014 4 17 0 0.05 1.22006 0.5354 0.000645377 1.2707 4.00291e+06 2.26611e+06 1462.5 0 0.0192 0.055 0 0 1 0.9 0 76855.9 0 141 0.0386621 
2014 4 17 1 0.05 0.111183 0.295 0.0132465 0.174429 492321 451775 5984.44 0 0.119675 0.1372 0 0 1 0.9 0.3689 58918.6 21735.1 222 0.134833 
2014 4 17 2 0.05 0.0917343 0.173 0.0316655 0.1734 106531 97806.3 3097.09 0 0.175625 0.2265 0 0 1 0.9 0.8341 18709.5 15605.6 258 0.175193 
2014 4 17 3 0.05 0.073753 0.1429 0.0526938 0.176447 65844.8 60362.8 3180.75 0 0.263704 0.2937 0 0 1 0.9 0.9748 17363.5 16926 287 0.231221 
2014 4 17 4 0.05 0.0705644 0.1353 0.065868 0.186432 59396.4 54188.3 3569.28 0 0.309015 0.3307 0 0 1 0.9 0.9976 18354.4 18310.3 303 0.257654 
2014 4 17 5 0.05 0.0615493 0.1244 0.0746427 0.186192 25966.9 23692.8 1768.49 0 0.457209 0.4421 0 0 1 0.9 1 11872.3 11872.3 308 0.336652 
2014 4 17 6 0.05 0.0121429 0.0964 0.0839139 0.146057 12384.9 11522.9 966.934 0 0.489025 0.4648 0 0 1 0.9 1 6056.54 6056.54 306 0.352473 
2014 4 17 7 0.05 0.00660949 0.0964 0.0839139 0.140523 7006.53 6536.51 548.504 0 0.532526 0.4694 0 0 1 0.9 1 3731.16 3731.16 317 0.373586 
2014 4 17 8 0.05 0.0121429 0.0964 0.0839139 0.146057 3498.08 3254.61 273.107 0 0.509417 0.3937 0 0 1 0.9 1 1781.98 1781.98 337 0.362441 
2015 1 17 1 0.05 0.282084 0.2947 0.0159348 0.348019 1.12335e+06 948711 15117.5 0 0.04175 0.125 0 0 1 0.9 0.3692 46900 17315.5 158 0.0487713 
2015 1 17 2 0.05 0.107958 0.1752 0.0380919 0.19605 413519 375508 14303.8 0 0.110962 0.2178 0 0 1 0.9 0.8365 45884.9 38382.7 236 0.0950529 
2015 1 17 3 0.05 0.0781189 0.1441 0.0633878 0.191507 89571.5 81517 5167.18 0 0.20876 0.3075 0 0 1 0.9 0.9755 18698.9 18240.8 271 0.146331 
2015 1 17 4 0.05 0.0639839 0.1361 0.0792356 0.19322 55193.9 50189.1 3976.77 0 0.288512 0.3677 0 0 1 0.9 0.9977 15924.1 15887.5 295 0.1825 
2015 1 17 5 0.05 0.0639839 0.1246 0.0897912 0.203775 49293.9 44596 4004.32 0 0.349716 0.3863 0 0 1 0.9 1 17238.9 17238.9 309 0.208113 
2015 1 17 6 0.05 0.0585844 0.0924 0.100944 0.209528 21555.5 19447 1963.06 0 0.449771 0.469 0 0 1 0.9 1 9695.03 9695.03 313 0.247114 
2015 1 17 7 0.05 0.0585844 0.0924 0.100944 0.209528 10701.9 9655.11 974.624 0 0.483024 0.464 0 0 1 0.9 1 5169.28 5169.28 316 0.259445 
2015 1 17 8 0.05 0.0585844 0.0924 0.100944 0.209528 9110.72 8219.55 829.713 0 0.436608 0.3788 0 0 1 0.9 1 3977.81 3977.81 315 0.242154 
2015 2 17 1 0.05 0.228153 0.2947 0.0159348 0.294088 793183 687190 10950.2 0 0.067978 0.125 0 0 1 0.9 0.3692 53919 19906.9 170 0.0725822 
2015 2 17 2 0.05 0.102273 0.1752 0.0380919 0.190365 339900 309507 11789.7 0 0.135817 0.2178 0 0 1 0.9 0.8365 46164.2 38616.4 232 0.11642 
2015 2 17 3 0.05 0.0750617 0.1441 0.0633878 0.18845 73960.4 67409.4 4272.93 0 0.23063 0.3075 0 0 1 0.9 0.9755 17057.5 16639.6 269 0.167114 
2015 2 17 4 0.05 0.0709916 0.1361 0.0792356 0.200227 45496.4 41231 3266.96 0 0.31034 0.3677 0 0 1 0.9 0.9977 14119.4 14086.9 290 0.204656 
2015 2 17 5 0.05 0.0709916 0.1246 0.0897912 0.210783 40206.4 36251.7 3255.08 0 0.367156 0.3863 0 0 1 0.9 1 14762 14762 303 0.229544 
2015 2 17 6 0.05 0.0518978 0.0924 0.100944 0.202842 17480.8 15821.9 1597.12 0 0.459878 0.469 0 0 1 0.9 1 8039.02 8039.02 306 0.267686 
2015 2 17 7 0.05 0.006114 0.0924 0.100944 0.157058 8678.9 8031.68 810.748 0 0.502078 0.464 0 0 1 0.9 1 4357.48 4357.48 321 0.28422 
2015 2 17 8 0.05 0.0518978 0.0924 0.100944 0.202842 7388.49 6687.34 675.046 0 0.445898 0.3788 0 0 1 0.9 1 3294.51 3294.51 332 0.262103 
2015 3 17 0 0.05 1.27438 0.5264 0.000776354 1.32515 1.98789e+07 1.10144e+07 8551.1 7705 0.0073 0.0441 339.791 339.791 1 0.9 0 145116 0 93 0.023623 
2015 3 17 1 0.05 0.10266 0.2947 0.0159348 0.168595 591088 543947 8667.7 48349 0.086819 0.125 6043.62 6043.62 1 0.9 0.3692 51317.7 18946.5 209 0.128054 
2015 3 17 2 0.05 0.0763859 0.1752 0.0380919 0.164478 280981 259090 9869.24 53345 0.150908 0.2178 11618.5 11618.5 1 0.9 0.8365 42402.3 35469.5 258 0.186767 
2015 3 17 3 0.05 0.0553427 0.1441 0.0633878 0.16873 61257.2 56368 3573.04 15714 0.2525 0.3075 4832.06 4832.06 1 0.9 0.9755 15467.4 15088.5 283 0.265404 
2015 3 17 4 0.05 0.053836 0.1361 0.0792356 0.183072 37240.8 34030.8 2696.45 10220 0.327423 0.3677 3757.89 3757.89 1 0.9 0.9977 12193.5 12165.5 307 0.316916 
2015 3 17 5 0.05 0.053836 0.1246 0.0897912 0.193627 32565.2 29606.4 2658.4 14163 0.390103 0.3863 5471.17 5471.17 1 0.9 1 12703.8 12703.8 316 0.357169 
2015 3 17 6 0.05 0.0427684 0.0924 0.100944 0.193712 14271.4 12974.3 1309.67 5068 0.474028 0.469 2376.89 2376.89 1 0.9 1 6765.06 6765.06 318 0.407985 
2015 3 17 7 0.05 0.00479294 0.0924 0.100944 0.155737 7417.46 6868.73 693.356 2086 0.516369 0.464 967.904 967.904 1 0.9 1 3830.15 3830.15 331 0.432522 
2015 3 17 8 0.05 0.0427684 0.0924 0.100944 0.193712 6032.02 5483.75 553.55 2222 0.462928 0.3788 841.694 841.694 1 0.9 1 2792.39 2792.39 326 0.401438 
2015 4 17 0 0.05 1.35481 0.5264 0.000776354 1.40559 5.28305e+06 2.83691e+06 2202.45 0 0.0192 0.0441 0 0 1 0.9 0 101435 0 141 0.0386621 
2015 4 17 1 0.05 0.135362 0.2947 0.0159348 0.201296 499382 452329 7207.78 0 0.109192 0.125 0 0 1 0.9 0.3692 54528.5 20131.9 222 0.126654 
2015 4 17 2 0.05 0.0981251 0.1752 0.0380919 0.186217 238367 217488 8284.56 0 0.168662 0.2178 0 0 1 0.9 0.8365 40203.4 33630.1 258 0.170421 
2015 4 17 3 0.05 0.0738532 0.1441 0.0633878 0.187241 51746.2 47190.4 2991.29 0 0.275364 0.3075 0 0 1 0.9 0.9755 14249 13899.9 287 0.238152 
2015 4 17 4 0.05 0.0719273 0.1361 0.0792356 0.201163 31010.8 28090.7 2225.78 0 0.343557 0.3677 0 0 1 0.9 0.9977 10654 10629.5 303 0.276982 
2015 4 17 5 0.05 0.0719273 0.1246 0.0897912 0.211718 26832.6 24182.4 2171.36 0 0.399282 0.3863 0 0 1 0.9 1 10713.8 10713.8 308 0.306914 
2015 4 17 6 0.05 0.00765425 0.0924 0.100944 0.158598 11758.2 10873.1 1097.58 0 0.493232 0.469 0 0 1 0.9 1 5799.5 5799.5 306 0.35454 
2015 4 17 7 0.05 0.00765425 0.0924 0.100944 0.158598 6347.75 5869.97 592.537 0 0.526849 0.464 0 0 1 0.9 1 3344.3 3344.3 317 0.370863 
2015 4 17 8 0.05 0.0160166 0.0924 0.100944 0.16696 4969.75 4577.03 462.023 0 0.490023 0.3788 0 0 1 0.9 1 2435.29 2435.29 337 0.352964 
2016 1 17 1 0.05 0.388458 0.2946 0.0157788 0.454236 1.29552e+06 1.0412e+06 16429 0 0.04008 0.12 0 0 1 0.9 0.3689 51924.6 19155 158 0.0474309 
2016 1 17 2 0.05 0.129746 0.1774 0.037719 0.217465 408329 366981 13842.2 0 0.10689 0.2102 0 0 1 0.9 0.8386 43646.3 36601.8 236 0.0926576 
2016 1 17 3 0.05 0.0916673 0.1454 0.0627672 0.204435 197867 178952 11232.3 0 0.19788 0.2912 0 0 1 0.9 0.976 39153.8 38214.1 271 0.141081 
2016 1 17 4 0.05 0.0727872 0.137 0.0784599 0.201247 42910.2 38868 3049.58 0 0.312816 0.3994 0 0 1 0.9 0.9977 13423 13392.1 295 0.192859 
2016 1 17 5 0.05 0.0727872 0.125 0.0889121 0.211699 25360 22855.4 2032.12 0 0.352434 0.3891 0 0 1 0.9 1 8937.71 8937.71 309 0.209216 
2016 1 17 6 0.05 0.0681495 0.0887 0.0999556 0.218105 21712.7 19508 1949.94 0 0.397985 0.4146 0 0 1 0.9 1 8641.33 8641.33 313 0.227317 
2016 1 17 7 0.05 0.0108048 0.0887 0.0999556 0.16076 10033.7 9268.73 926.461 0 0.508008 0.488 0 0 1 0.9 1 5097.2 5097.2 316 0.268532 
2016 1 17 8 0.05 0.0108048 0.0887 0.0999556 0.16076 9622.35 8888.73 888.479 0 0.528768 0.4593 0 0 1 0.9 1 5087.99 5087.99 315 0.275976 
2016 2 17 1 0.05 0.321606 0.2946 0.0157788 0.387385 822570 681970 10760.7 0 0.065258 0.12 0 0 1 0.9 0.3689 53679.3 19802.3 170 0.0705868 
2016 2 17 2 0.05 0.147574 0.1774 0.037719 0.235293 328524 292735 11041.7 0 0.130833 0.2102 0 0 1 0.9 0.8386 42981.7 36044.5 232 0.113486 
2016 2 17 3 0.05 0.0888107 0.1454 0.0627672 0.201578 161283 146066 9168.19 0 0.21861 0.2912 0 0 1 0.9 0.976 35258 34411.8 269 0.161118 
2016 2 17 4 0.05 0.0795238 0.137 0.0784599 0.207984 35088.1 31679.6 2485.58 0 0.336483 0.3994 0 0 1 0.9 0.9977 11806.5 11779.4 290 0.216273 
2016 2 17 5 0.05 0.0795238 0.125 0.0889121 0.218436 20521.5 18434.8 1639.08 0 0.370009 0.3891 0 0 1 0.9 1 7593.13 7593.13 303 0.23076 
2016 2 17 6 0.05 0.060159 0.0887 0.0999556 0.210115 17457.9 15745.8 1573.88 0 0.406928 0.4146 0 0 1 0.9 1 7104.11 7104.11 306 0.24624 
2016 2 17 7 0.05 0.00830814 0.0887 0.0999556 0.158264 8543.66 7901.88 789.837 0 0.528048 0.488 0 0 1 0.9 1 4511.46 4511.46 321 0.294175 
2016 2 17 8 0.05 0.00830814 0.0887 0.0999556 0.158264 8193.39 7577.93 757.456 0 0.540018 0.4593 0 0 1 0.9 1 4424.58 4424.58 332 0.298711 
2016 3 17 0 0.05 1.05265 0.5166 0.000768753 1.10342 2.09696e+07 1.26998e+07 9763.05 17208 0.0073 0.03 516.24 516.24 1 0.9 0 153078 0 93 0.023623 
2016 3 17 1 0.05 0.118629 0.2946 0.0157788 0.184408 558385 509924 8045.99 27639 0.083346 0.12 3316.68 3316.68 1 0.9 0.3689 46539.2 17168.3 209 0.124535 
2016 3 17 2 0.05 0.0895631 0.1774 0.037719 0.177282 259645 237932 8974.55 36165 0.14537 0.2102 7601.88 7601.88 1 0.9 0.8386 37744.6 31652.6 258 0.18206 
2016 3 17 3 0.05 0.0671224 0.1454 0.0627672 0.17989 131839 120661 7573.55 36788 0.239341 0.2912 10712.7 10712.7 1 0.9 0.976 31554.4 30797.1 283 0.255882 
2016 3 17 4 0.05 0.0640295 0.137 0.0784599 0.192489 28499.3 25924.2 2034.01 9129 0.355005 0.3994 3646.12 3646.12 1 0.9 0.9977 10117.4 10094.1 307 0.334906 
2016 3 17 5 0.05 0.0577665 0.125 0.0889121 0.196679 16494.7 14973.9 1331.36 7813 0.393135 0.3891 3040.04 3040.04 1 0.9 1 6484.63 6484.63 316 0.359062 
2016 3 17 6 0.05 0.0577665 0.0887 0.0999556 0.207722 14149.5 12776.6 1277.09 6046 0.419449 0.4146 2506.67 2506.67 1 0.9 1 5934.99 5934.99 318 0.375299 
2016 3 17 7 0.05 0.00658909 0.0887 0.0999556 0.156545 7293.08 6750.89 674.789 2548 0.543078 0.488 1243.42 1243.42 1 0.9 1 3960.71 3960.71 331 0.447672 
2016 3 17 8 0.05 0.00658909 0.0887 0.0999556 0.156545 6994.08 6474.12 647.124 1761 0.560644 0.4593 808.827 808.827 1 0.9 1 3921.19 3921.19 326 0.457507 
2016 4 17 0 0.05 1.01813 0.5166 0.000768753 1.0689 6.95636e+06 4.27322e+06 3285.05 0 0.0192 0.03 0 0 1 0.9 0 133562 0 141 0.0386621 
2016 4 17 1 0.05 0.136723 0.2946 0.0157788 0.202501 464351 420354 6632.69 0 0.104825 0.12 0 0 1 0.9 0.3689 48675.6 17956.4 222 0.123174 
2016 4 17 2 0.05 0.0951641 0.1774 0.037719 0.182883 217464 198738 7496.19 0 0.162473 0.2102 0 0 1 0.9 0.8386 35332.1 29629.5 258 0.166126 
2016 4 17 3 0.05 0.0733858 0.1454 0.0627672 0.186153 110133 100490 6307.48 0 0.261013 0.2912 0 0 1 0.9 0.976 28746.2 28056.3 287 0.229607 
2016 4 17 4 0.05 0.0701424 0.137 0.0784599 0.198602 23509.1 21321.8 1672.91 0 0.372498 0.3994 0 0 1 0.9 0.9977 8757.1 8736.96 303 0.292705 
2016 4 17 5 0.05 0.0646254 0.125 0.0889121 0.203537 13549.6 12259.7 1090.03 0 0.402385 0.3891 0 0 1 0.9 1 5452.16 5452.16 308 0.30854 
2016 4 17 6 0.05 0.0646254 0.0887 0.0999556 0.214581 11495.5 10345.8 1034.12 0 0.436442 0.4146 0 0 1 0.9 1 5017.12 5017.12 306 0.326136 
2016 4 17 7 0.05 0.00997239 0.0887 0.0999556 0.159928 6236.26 5763.14 576.058 0 0.554099 0.488 0 0 1 0.9 1 3455.51 3455.51 317 0.383852 
2016 4 17 8 0.05 0.00997239 0.0887 0.0999556 0.159928 5980.59 5526.87 552.441 0 0.593458 0.4593 0 0 1 0.9 1 3549.23 3549.23 337 0.402262 
2017 1 17 1 0.05 0.293417 0.2946 0.0124677 0.355885 2.38872e+06 2.00991e+06 25058.8 0 0.026052 0.078 0 0 1 0.9 0.3672 62231 22851.2 158 0.0353464 
2017 1 17 2 0.05 0.106308 0.1774 0.0298037 0.186112 379229 346030 10313 0 0.107908 0.2119 0 0 1 0.9 0.8393 40921.8 34345.7 236 0.0932591 
2017 1 17 3 0.05 0.0735663 0.1454 0.0495956 0.173162 181118 166304 8247.96 0 0.2176 0.3203 0 0 1 0.9 0.9764 39411.4 38481.3 271 0.150533 
2017 1 17 4 0.05 0.0624205 0.137 0.0619952 0.174416 91426.7 83897.6 5201.25 0 0.320656 0.4088 0 0 1 0.9 0.9976 29316.5 29246.2 295 0.196146 
2017 1 17 5 0.05 0.0577969 0.125 0.070254 0.178051 19274.6 17656.1 1240.41 0 0.395016 0.4357 0 0 1 0.9 1 7613.76 7613.76 309 0.226158 
2017 1 17 6 0.05 0.0577969 0.0887 0.07898 0.186777 11054.3 10083.3 796.383 0 0.467033 0.4873 0 0 1 0.9 1 5162.73 5162.73 313 0.25355 
2017 1 17 7 0.05 0.0577969 0.0887 0.07898 0.186777 9275.49 8460.76 668.232 0 0.462204 0.4443 0 0 1 0.9 1 4287.17 4287.17 316 0.251757 
2017 1 17 8 0.05 0.0120124 0.0887 0.07898 0.140992 10411.3 9710.62 766.945 0 0.50688 0.4404 0 0 1 0.9 1 5277.26 5277.26 315 0.268125 
2017 2 17 1 0.05 0.353009 0.2946 0.0124677 0.415477 1.67343e+06 1.36933e+06 17072.3 0 0.042418 0.078 0 0 1 0.9 0.3672 70983.5 26065.1 170 0.0526028 
2017 2 17 2 0.05 0.123671 0.1774 0.0298037 0.203475 314828 284865 8490.03 0 0.132079 0.2119 0 0 1 0.9 0.8393 41582.2 34900 232 0.114223 
2017 2 17 3 0.05 0.0814051 0.1454 0.0495956 0.181001 152321 139331 6910.21 0 0.240396 0.3203 0 0 1 0.9 0.9764 36617.3 35753.1 269 0.171913 
2017 2 17 4 0.05 0.0656071 0.137 0.0619952 0.177602 76793.7 70360.7 4362.03 0 0.344916 0.4088 0 0 1 0.9 0.9976 26487.4 26423.8 290 0.219959 
2017 2 17 5 0.05 0.0506015 0.125 0.070254 0.170856 16130.9 14828.1 1041.73 0 0.414715 0.4357 0 0 1 0.9 1 6689.72 6689.72 303 0.249447 
2017 2 17 6 0.05 0.0506015 0.0887 0.07898 0.179582 9170.97 8394.66 663.011 0 0.477528 0.4873 0 0 1 0.9 1 4379.4 4379.4 306 0.274657 
2017 2 17 7 0.05 0.0506015 0.0887 0.07898 0.179582 7695.21 7043.82 556.321 0 0.480437 0.4443 0 0 1 0.9 1 3697.06 3697.06 321 0.275798 
2017 2 17 8 0.05 0.00889476 0.0887 0.07898 0.137875 9042.14 8446.49 667.104 0 0.517665 0.4404 0 0 1 0.9 1 4680.8 4680.8 332 0.290214 
2017 3 17 0 0.05 1.24358 0.5166 0.000607432 1.29419 1.39814e+07 7.84184e+06 4763.38 28724 0.0073 0.026 746.824 746.824 1 0.9 0 102064 0 93 0.023623 
2017 3 17 1 0.05 0.264672 0.2946 0.0124677 0.327139 1.10451e+06 942031 11744.9 27355 0.054175 0.078 2133.69 2133.69 1 0.9 0.3672 59836.6 21972 209 0.0928057 
2017 3 17 2 0.05 0.0896096 0.1774 0.0298037 0.169413 256866 236286 7042.2 27315 0.146755 0.2119 5788.05 5788.05 1 0.9 0.8393 37696.3 31638.5 258 0.183242 
2017 3 17 3 0.05 0.0612195 0.1454 0.0495956 0.160815 127102 117408 5822.94 24442 0.263192 0.3203 7828.77 7828.77 1 0.9 0.9764 33452.2 32662.7 283 0.273025 
2017 3 17 4 0.05 0.0544186 0.137 0.0619952 0.166414 64297.4 59232.3 3672.12 18432 0.363902 0.4088 7535 7535 1 0.9 0.9976 23398 23341.8 307 0.340613 
2017 3 17 5 0.05 0.0486139 0.125 0.070254 0.168868 13597.4 12511.3 878.971 4176 0.440635 0.4357 1819.48 1819.48 1 0.9 1 5991.5 5991.5 316 0.388138 
2017 3 17 6 0.05 0.0073814 0.0887 0.07898 0.136361 7663.45 7163.91 565.806 2421 0.492221 0.4873 1179.75 1179.75 1 0.9 1 3772.11 3772.11 318 0.41861 
2017 3 17 7 0.05 0.0073814 0.0887 0.07898 0.136361 6430.27 6011.12 474.758 2683 0.494112 0.4443 1192.06 1192.06 1 0.9 1 3177.27 3177.27 331 0.419707 
2017 3 17 8 0.05 0.0073814 0.0887 0.07898 0.136361 7877.58 7364.09 581.616 2545 0.537437 0.4404 1120.82 1120.82 1 0.9 1 4233.7 4233.7 326 0.444493 
2017 4 17 0 0.05 1.24027 0.5166 0.000607432 1.29088 3.83258e+06 2.15242e+06 1307.45 0 0.0192 0.026 0 0 1 0.9 0 73585.5 0 141 0.0386621 
2017 4 17 1 0.05 0.242815 0.2946 0.0124677 0.305282 796330 686257 8556.02 0 0.068136 0.078 0 0 1 0.9 0.3672 54258.7 19923.8 222 0.0917909 
2017 4 17 2 0.05 0.101066 0.1774 0.0298037 0.18087 216836 198357 5911.77 0 0.16402 0.2119 0 0 1 0.9 0.8393 35565.4 29850 258 0.167205 
2017 4 17 3 0.05 0.075203 0.1454 0.0495956 0.174799 108221 99290.2 4924.36 0 0.287025 0.3203 0 0 1 0.9 0.9764 31062.1 30329 287 0.244991 
2017 4 17 4 0.05 0.072854 0.137 0.0619952 0.184849 54440.4 49705 3081.47 0 0.381834 0.4088 0 0 1 0.9 0.9976 20787.2 20737.3 303 0.297694 
2017 4 17 5 0.05 0.0661598 0.125 0.070254 0.186414 11484.7 10477.7 736.103 0 0.451003 0.4357 0 0 1 0.9 1 5179.62 5179.62 308 0.333525 
2017 4 17 6 0.05 0.0170202 0.0887 0.07898 0.146 6686.56 6221.36 491.363 0 0.512162 0.4873 0 0 1 0.9 1 3424.6 3424.6 306 0.363773 
2017 4 17 7 0.05 0.0170202 0.0887 0.07898 0.146 5610.58 5220.24 412.295 0 0.50414 0.4443 0 0 1 0.9 1 2828.52 2828.52 317 0.359874 
2017 4 17 8 0.05 0.0118453 0.0887 0.07898 0.140825 6873.41 6411.37 506.37 0 0.568892 0.4404 0 0 1 0.9 1 3910.23 3910.23 337 0.390819 
