Year Quarter.no Area Predator.no Size.model Predator.length.class Predator.length Predator.length.mean  Predator.size Prey.no Prey.length.class Prey.length.mean Prey.weight Prey.size size.ratio N.haul stomcon stomcon.input use_like use_avail stom.type  Y YQ YQP YQPL YQPLP YQPLPL
1976 1 1 1 1 9 500 527 1.27336 3 6 104 0.00692 0.00692 0.00543444 10 0 0.0119932 0 1 1 3 8 8 57 128 6
1976 1 1 1 1 9 500 527 1.27336 3 7 114 0.00919 0.00919 0.00721713 10 0 0.0645673 0 1 1 3 8 8 57 128 7
1976 1 1 1 1 9 500 527 1.27336 3 8 124 0.01192 0.01192 0.00936106 10 0 0.0257498 0 1 1 3 8 8 57 128 8
1976 1 1 1 1 9 500 527 1.27336 3 9 134 0.01516 0.01516 0.0119055 10 0 0.017028 0 1 1 3 8 8 57 128 9
1976 2 1 1 1 3 150 170 0.0427431 0 0 9999 9999 9999 233932 18 1 1 1 1 1 3 9 9 58 129 0
1976 2 1 1 1 4 200 220 0.0926376 0 0 9999 9999 9999 107937 10 1 1 1 1 1 3 9 9 59 130 0
1976 2 1 1 1 5 250 276 0.182914 0 0 9999 9999 9999 54665.1 19 0.781049 0.763345 1 1 1 3 9 9 60 131 0
1976 2 1 1 1 5 250 276 0.182914 2 3 92 0.00434 0.00434 0.023727 19 0.0918083 0.0350198 1 1 1 3 9 9 60 132 3
1976 2 1 1 1 5 250 276 0.182914 2 4 109 0.00749 0.00749 0.0409482 19 0 0.0119659 0 1 1 3 9 9 60 132 4
1976 2 1 1 1 5 250 276 0.182914 2 5 129 0.01268 0.01268 0.0693223 19 0 0.0049554 0 1 1 3 9 9 60 132 5
1976 2 1 1 1 5 250 276 0.182914 2 6 149 0.0199 0.0199 0.108794 19 0 0.0377862 0 1 1 3 9 9 60 132 6
1976 2 1 1 1 5 250 276 0.182914 2 7 169 0.02951 0.02951 0.161333 19 1e-08 1e-08 0 0 2 3 9 9 60 132 7
1976 2 1 1 1 5 250 276 0.182914 2 8 189 0.04187 0.04187 0.228906 19 1e-08 1e-08 0 0 2 3 9 9 60 132 8
1976 2 1 1 1 5 250 276 0.182914 2 9 209 0.05736 0.05736 0.31359 19 1e-08 1e-08 0 0 2 3 9 9 60 132 9
1976 2 1 1 1 5 250 276 0.182914 2 10 229 0.07635 0.07635 0.41741 19 0 0.0226668 0 0 1 3 9 9 60 132 10
1976 2 1 1 1 5 250 276 0.182914 3 7 114 0.00919 0.00919 0.0502422 19 0.127142 0.12426 1 1 1 3 9 9 60 133 7
1976 2 1 1 1 6 300 320 0.285082 0 0 9999 9999 9999 35074.2 24 0.641757 0.64039 1 1 1 3 9 9 61 134 0
1976 2 1 1 1 6 300 320 0.285082 2 3 92 0.00434 0.00434 0.0152237 24 0.0964564 0.0253311 1 1 1 3 9 9 61 135 3
1976 2 1 1 1 6 300 320 0.285082 2 4 109 0.00749 0.00749 0.0262732 24 0 0.0124942 0 1 1 3 9 9 61 135 4
1976 2 1 1 1 6 300 320 0.285082 2 5 129 0.01268 0.01268 0.0444785 24 0 0.0190856 0 1 1 3 9 9 61 135 5
1976 2 1 1 1 6 300 320 0.285082 2 6 149 0.0199 0.0199 0.0698046 24 0 0.00996801 0 1 1 3 9 9 61 135 6
1976 2 1 1 1 6 300 320 0.285082 2 7 169 0.02951 0.02951 0.103514 24 0 0.0146241 0 1 1 3 9 9 61 135 7
1976 2 1 1 1 6 300 320 0.285082 2 8 189 0.04187 0.04187 0.14687 24 0 0.00711859 0 1 1 3 9 9 61 135 8
1976 2 1 1 1 6 300 320 0.285082 2 9 209 0.05736 0.05736 0.201206 24 0 0.00200029 0 1 1 3 9 9 61 135 9
1976 2 1 1 1 6 300 320 0.285082 2 10 229 0.07635 0.07635 0.267818 24 0 0.00562905 0 1 1 3 9 9 61 135 10
1976 2 1 1 1 6 300 320 0.285082 2 11 249 0.09923 0.09923 0.348076 24 0 0.00213064 0 0 1 3 9 9 61 135 11
1976 2 1 1 1 6 300 320 0.285082 3 4 84 0.00358 0.00358 0.0125578 24 0.261787 0.139944 1 1 1 3 9 9 61 136 4
1976 2 1 1 1 6 300 320 0.285082 3 5 94 0.00506 0.00506 0.0177493 24 0 0.121285 0 1 1 3 9 9 61 136 5
1976 2 1 1 1 7 350 369 0.437118 0 0 9999 9999 9999 22874.8 35 0.395248 0.395248 1 1 1 3 9 9 62 137 0
1976 2 1 1 1 7 350 369 0.437118 2 4 109 0.00749 0.00749 0.017135 35 0.0798692 0.0798692 1 1 1 3 9 9 62 138 4
1976 2 1 1 1 7 350 369 0.437118 3 4 84 0.00358 0.00358 0.00819001 35 0.524883 0.0476541 1 1 1 3 9 9 62 139 4
1976 2 1 1 1 7 350 369 0.437118 3 5 94 0.00506 0.00506 0.0115758 35 0 0.0609831 0 1 1 3 9 9 62 139 5
1976 2 1 1 1 7 350 369 0.437118 3 6 104 0.00692 0.00692 0.015831 35 0 0.126059 0 1 1 3 9 9 62 139 6
1976 2 1 1 1 7 350 369 0.437118 3 7 114 0.00919 0.00919 0.0210241 35 0 0.226907 0 1 1 3 9 9 62 139 7
1976 2 1 1 1 7 350 369 0.437118 3 8 124 0.01192 0.01192 0.0272695 35 0 0.0632797 0 1 1 3 9 9 62 139 8
1976 2 1 1 1 8 400 436 0.721072 0 0 9999 9999 9999 13866.9 61 0.186308 0.186308 1 1 1 3 9 9 63 140 0
1976 2 1 1 1 8 400 436 0.721072 2 3 92 0.00434 0.00434 0.00601882 61 0.10051 0.0455651 1 1 1 3 9 9 63 141 3
1976 2 1 1 1 8 400 436 0.721072 2 4 109 0.00749 0.00749 0.0103873 61 0 0.0549446 0 1 1 3 9 9 63 141 4
1976 2 1 1 1 8 400 436 0.721072 3 3 74 0.00242 0.00242 0.00335611 61 0.713182 0.0097179 1 1 1 3 9 9 63 142 3
1976 2 1 1 1 8 400 436 0.721072 3 4 84 0.00358 0.00358 0.00496483 61 0 0.0326371 0 1 1 3 9 9 63 142 4
1976 2 1 1 1 8 400 436 0.721072 3 5 94 0.00506 0.00506 0.00701733 61 0 0.0320498 0 1 1 3 9 9 63 142 5
1976 2 1 1 1 8 400 436 0.721072 3 6 104 0.00692 0.00692 0.00959682 61 0 0.106624 0 1 1 3 9 9 63 142 6
1976 2 1 1 1 8 400 436 0.721072 3 7 114 0.00919 0.00919 0.0127449 61 0 0.427362 0 1 1 3 9 9 63 142 7
1976 2 1 1 1 8 400 436 0.721072 3 8 124 0.01192 0.01192 0.0165309 61 0 0.0902464 0 1 1 3 9 9 63 142 8
1976 2 1 1 1 8 400 436 0.721072 3 9 134 0.01516 0.01516 0.0210242 61 0 0.0145442 0 1 1 3 9 9 63 142 9
1976 2 1 1 1 9 500 535 1.33223 0 0 9999 9999 9999 7505.44 36 0.107704 0.107704 1 1 1 3 9 9 64 143 0
1976 2 1 1 1 9 500 535 1.33223 2 4 109 0.00749 0.00749 0.00562213 36 0.0700502 0.0337612 1 1 1 3 9 9 64 144 4
1976 2 1 1 1 9 500 535 1.33223 2 5 129 0.01268 0.01268 0.00951785 36 0 0.036289 0 1 1 3 9 9 64 144 5
1976 2 1 1 1 9 500 535 1.33223 3 4 84 0.00358 0.00358 0.00268722 36 0.822246 0.0398593 1 1 1 3 9 9 64 145 4
1976 2 1 1 1 9 500 535 1.33223 3 5 94 0.00506 0.00506 0.00379813 36 0 0.0256424 0 1 1 3 9 9 64 145 5
1976 2 1 1 1 9 500 535 1.33223 3 6 104 0.00692 0.00692 0.00519428 36 1e-08 1e-08 0 0 2 3 9 9 64 145 6
1976 2 1 1 1 9 500 535 1.33223 3 7 114 0.00919 0.00919 0.00689819 36 0 0.60544 0 1 1 3 9 9 64 145 7
1976 2 1 1 1 9 500 535 1.33223 3 8 124 0.01192 0.01192 0.00894738 36 0 0.115056 0 1 1 3 9 9 64 145 8
1976 2 1 1 1 9 500 535 1.33223 3 9 134 0.01516 0.01516 0.0113794 36 0 0.0362479 0 1 1 3 9 9 64 145 9
1976 2 1 1 1 10 600 635 2.22762 0 0 9999 9999 9999 4488.65 12 0.212251 0.212251 1 1 1 3 9 9 65 146 0
1976 2 1 1 1 10 600 635 2.22762 2 7 169 0.02951 0.02951 0.0132473 12 0.0939086 0.020511 1 1 1 3 9 9 65 147 7
1976 2 1 1 1 10 600 635 2.22762 2 8 189 0.04187 0.04187 0.0187959 12 0 0.0328424 0 1 1 3 9 9 65 147 8
1976 2 1 1 1 10 600 635 2.22762 2 9 209 0.05736 0.05736 0.0257495 12 0 0.0405551 0 1 1 3 9 9 65 147 9
1976 2 1 1 1 10 600 635 2.22762 3 4 84 0.00358 0.00358 0.0016071 12 0.69384 0.0536476 1 1 1 3 9 9 65 148 4
1976 2 1 1 1 10 600 635 2.22762 3 5 94 0.00506 0.00506 0.00227149 12 1e-08 1e-08 0 0 2 3 9 9 65 148 5
1976 2 1 1 1 10 600 635 2.22762 3 6 104 0.00692 0.00692 0.00310646 12 0 0.120397 0 1 1 3 9 9 65 148 6
1976 2 1 1 1 10 600 635 2.22762 3 7 114 0.00919 0.00919 0.00412549 12 0 0.243482 0 1 1 3 9 9 65 148 7
1976 2 1 1 1 10 600 635 2.22762 3 8 124 0.01192 0.01192 0.00535101 12 0 0.276313 0 1 1 3 9 9 65 148 8
1976 2 1 1 1 11 700 755 3.74421 0 0 9999 9999 9999 2670.52 10 0.916096 0.916096 1 1 1 3 9 9 66 149 0
1976 2 1 1 1 11 700 755 3.74421 2 4 109 0.00749 0.00749 0.00200042 10 0.0839038 0.0373807 1 1 1 3 9 9 66 150 4
1976 2 1 1 1 11 700 755 3.74421 2 5 129 0.01268 0.01268 0.00338656 10 0 0.046523 0 1 1 3 9 9 66 150 5
1976 3 1 1 1 3 150 177 0.0482435 0 0 9999 9999 9999 207261 10 1 1 1 1 1 3 10 10 67 151 0
1976 3 1 1 1 4 200 218 0.090134 0 0 9999 9999 9999 110935 10 1 1 1 1 1 3 10 10 68 152 0
1976 3 1 1 1 5 250 270 0.171242 0 0 9999 9999 9999 58391 16 0.920114 0.913742 1 1 1 3 10 10 69 153 0
1976 3 1 1 1 5 250 270 0.171242 2 2 77 0.00248 0.00248 0.0144824 16 0.0345227 0.00687216 1 1 1 3 10 10 69 154 2
1976 3 1 1 1 5 250 270 0.171242 2 3 92 0.00434 0.00434 0.0253442 16 0 0.0106985 0 1 1 3 10 10 69 154 3
1976 3 1 1 1 5 250 270 0.171242 2 4 109 0.00749 0.00749 0.0437392 16 0 0.00365554 0 1 1 3 10 10 69 154 4
1976 3 1 1 1 5 250 270 0.171242 2 5 129 0.01268 0.01268 0.0740472 16 0 0.00151387 0 1 1 3 10 10 69 154 5
1976 3 1 1 1 5 250 270 0.171242 2 6 149 0.0199 0.0199 0.11621 16 0 0.0115436 0 1 1 3 10 10 69 154 6
1976 3 1 1 1 5 250 270 0.171242 2 7 169 0.02951 0.02951 0.172329 16 1e-08 1e-08 0 0 2 3 10 10 69 154 7
1976 3 1 1 1 5 250 270 0.171242 2 8 189 0.04187 0.04187 0.244508 16 1e-08 1e-08 0 0 2 3 10 10 69 154 8
1976 3 1 1 1 5 250 270 0.171242 2 9 209 0.05736 0.05736 0.334964 16 1e-08 1e-08 0 0 2 3 10 10 69 154 9
1976 3 1 1 1 5 250 270 0.171242 2 10 229 0.07635 0.07635 0.44586 16 0 0.00692464 0 0 1 3 10 10 69 154 10
1976 3 1 1 1 5 250 270 0.171242 3 7 114 0.00919 0.00919 0.0536667 16 0.0453637 0.0450496 1 1 1 3 10 10 69 155 7
1976 3 1 1 1 6 300 319 0.282417 0 0 9999 9999 9999 35405.1 16 0.874524 0.872703 1 1 1 3 10 10 70 156 0
1976 3 1 1 1 6 300 319 0.282417 2 2 77 0.00248 0.00248 0.00878133 16 0.0977205 0.00344179 1 1 1 3 10 10 70 157 2
1976 3 1 1 1 6 300 319 0.282417 2 3 92 0.00434 0.00434 0.0153673 16 0 0.0247585 0 1 1 3 10 10 70 157 3
1976 3 1 1 1 6 300 319 0.282417 2 4 109 0.00749 0.00749 0.026521 16 0 0.0122118 0 1 1 3 10 10 70 157 4
1976 3 1 1 1 6 300 319 0.282417 2 5 129 0.01268 0.01268 0.0448981 16 0 0.0186542 0 1 1 3 10 10 70 157 5
1976 3 1 1 1 6 300 319 0.282417 2 6 149 0.0199 0.0199 0.0704631 16 0 0.00974269 0 1 1 3 10 10 70 157 6
1976 3 1 1 1 6 300 319 0.282417 2 7 169 0.02951 0.02951 0.104491 16 0 0.0142935 0 1 1 3 10 10 70 157 7
1976 3 1 1 1 6 300 319 0.282417 2 8 189 0.04187 0.04187 0.148256 16 0 0.00695768 0 1 1 3 10 10 70 157 8
1976 3 1 1 1 6 300 319 0.282417 2 9 209 0.05736 0.05736 0.203104 16 0 0.00195507 0 1 1 3 10 10 70 157 9
1976 3 1 1 1 6 300 319 0.282417 2 10 229 0.07635 0.07635 0.270345 16 0 0.00550182 0 1 1 3 10 10 70 157 10
1976 3 1 1 1 6 300 319 0.282417 2 11 249 0.09923 0.09923 0.351359 16 0 0.00208248 0 0 1 3 10 10 70 157 11
1976 3 1 1 1 6 300 319 0.282417 3 4 84 0.00358 0.00358 0.0126763 16 0.0277553 0.0276975 1 1 1 3 10 10 70 158 4
1976 3 1 1 1 7 350 367 0.430049 0 0 9999 9999 9999 23250.9 13 0.808977 0.808977 1 1 1 3 10 10 71 159 0
1976 3 1 1 1 7 350 367 0.430049 2 4 109 0.00749 0.00749 0.0174166 13 0.0352887 0.0352887 1 1 1 3 10 10 71 160 4
1976 3 1 1 1 7 350 367 0.430049 3 3 74 0.00242 0.00242 0.00562727 13 0.155734 0.029829 1 1 1 3 10 10 71 161 3
1976 3 1 1 1 7 350 367 0.430049 3 4 84 0.00358 0.00358 0.00832464 13 1e-08 1e-08 0 0 2 3 10 10 71 161 4
1976 3 1 1 1 7 350 367 0.430049 3 5 94 0.00506 0.00506 0.0117661 13 0 0.0837665 0 1 1 3 10 10 71 161 5
1976 3 1 1 1 7 350 367 0.430049 3 6 104 0.00692 0.00692 0.0160912 13 1e-08 1e-08 0 0 2 3 10 10 71 161 6
1976 3 1 1 1 7 350 367 0.430049 3 7 114 0.00919 0.00919 0.0213697 13 0 0.0421386 0 1 1 3 10 10 71 161 7
1976 3 1 1 1 8 400 439 0.736059 0 0 9999 9999 9999 13584.5 22 0.606436 0.606436 1 1 1 3 10 10 72 162 0
1976 3 1 1 1 8 400 439 0.736059 2 4 109 0.00749 0.00749 0.0101758 22 0.123983 0.123983 1 1 1 3 10 10 72 163 4
1976 3 1 1 1 8 400 439 0.736059 3 2 64 0.00154 0.00154 0.00209222 22 0.269581 0.010208 1 1 1 3 10 10 72 164 2
1976 3 1 1 1 8 400 439 0.736059 3 3 74 0.00242 0.00242 0.00328778 22 1e-08 1e-08 0 0 2 3 10 10 72 164 3
1976 3 1 1 1 8 400 439 0.736059 3 4 84 0.00358 0.00358 0.00486374 22 1e-08 1e-08 0 0 2 3 10 10 72 164 4
1976 3 1 1 1 8 400 439 0.736059 3 5 94 0.00506 0.00506 0.00687445 22 0 0.0207838 0 1 1 3 10 10 72 164 5
1976 3 1 1 1 8 400 439 0.736059 3 6 104 0.00692 0.00692 0.00940142 22 0 0.0744297 0 1 1 3 10 10 72 164 6
1976 3 1 1 1 8 400 439 0.736059 3 7 114 0.00919 0.00919 0.0124854 22 0 0.107656 0 1 1 3 10 10 72 164 7
1976 3 1 1 1 8 400 439 0.736059 3 8 124 0.01192 0.01192 0.0161943 22 0 0.0565035 0 1 1 3 10 10 72 164 8
1976 3 1 1 1 9 500 534 1.32478 0 0 9999 9999 9999 7547.68 12 0.504509 0.504509 1 1 1 3 10 10 73 165 0
1976 3 1 1 1 9 500 534 1.32478 2 4 109 0.00749 0.00749 0.00565378 12 0.2213 0.106657 1 1 1 3 10 10 73 166 4
1976 3 1 1 1 9 500 534 1.32478 2 5 129 0.01268 0.01268 0.00957142 12 0 0.114643 0 1 1 3 10 10 73 166 5
1976 3 1 1 1 9 500 534 1.32478 3 2 64 0.00154 0.00154 0.00116246 12 0.274191 0.00983584 1 1 1 3 10 10 73 167 2
1976 3 1 1 1 9 500 534 1.32478 3 3 74 0.00242 0.00242 0.00182672 12 1e-08 1e-08 0 0 2 3 10 10 73 167 3
1976 3 1 1 1 9 500 534 1.32478 3 4 84 0.00358 0.00358 0.00270234 12 1e-08 1e-08 0 0 2 3 10 10 73 167 4
1976 3 1 1 1 9 500 534 1.32478 3 5 94 0.00506 0.00506 0.00381951 12 0 0.0301482 0 1 1 3 10 10 73 167 5
1976 3 1 1 1 9 500 534 1.32478 3 6 104 0.00692 0.00692 0.00522352 12 0 0.0785736 0 1 1 3 10 10 73 167 6
1976 3 1 1 1 9 500 534 1.32478 3 7 114 0.00919 0.00919 0.00693701 12 1e-08 1e-08 0 0 2 3 10 10 73 167 7
1976 3 1 1 1 9 500 534 1.32478 3 8 124 0.01192 0.01192 0.00899774 12 0 0.0911979 0 1 1 3 10 10 73 167 8
1976 3 1 1 1 9 500 534 1.32478 3 9 134 0.01516 0.01516 0.0114434 12 0 0.0644353 0 1 1 3 10 10 73 167 9
1976 3 1 1 1 10 600 634 2.21711 0 0 9999 9999 9999 4509.93 10 0.385283 0.385283 1 1 1 3 10 10 74 168 0
1976 3 1 1 1 10 600 634 2.21711 2 7 169 0.02951 0.02951 0.0133101 10 0.534307 0.0439563 1 1 1 3 10 10 74 169 7
1976 3 1 1 1 10 600 634 2.21711 2 8 189 0.04187 0.04187 0.018885 10 0 0.0703833 0 1 1 3 10 10 74 169 8
1976 3 1 1 1 10 600 634 2.21711 2 9 209 0.05736 0.05736 0.0258715 10 0 0.0869121 0 1 1 3 10 10 74 169 9
1976 3 1 1 1 10 600 634 2.21711 2 10 229 0.07635 0.07635 0.0344367 10 0 0.333055 0 1 1 3 10 10 74 169 10
1976 3 1 1 1 10 600 634 2.21711 3 4 84 0.00358 0.00358 0.00161472 10 0.0804108 0.00621734 1 1 1 3 10 10 74 170 4
1976 3 1 1 1 10 600 634 2.21711 3 5 94 0.00506 0.00506 0.00228225 10 1e-08 1e-08 0 0 2 3 10 10 74 170 5
1976 3 1 1 1 10 600 634 2.21711 3 6 104 0.00692 0.00692 0.00312118 10 0 0.0139531 0 1 1 3 10 10 74 170 6
1976 3 1 1 1 10 600 634 2.21711 3 7 114 0.00919 0.00919 0.00414504 10 0 0.0282177 0 1 1 3 10 10 74 170 7
1976 3 1 1 1 10 600 634 2.21711 3 8 124 0.01192 0.01192 0.00537637 10 0 0.0320226 0 1 1 3 10 10 74 170 8
1976 4 1 1 1 4 200 232 0.108638 0 0 9999 9999 9999 92039.3 10 1 1 1 1 1 3 11 11 75 171 0
1976 4 1 1 1 5 250 272 0.175076 0 0 9999 9999 9999 57112.4 42 0.969235 0.969235 1 1 1 3 11 11 76 172 0
1976 4 1 1 1 5 250 272 0.175076 3 7 114 0.00919 0.00919 0.0524916 42 0.0307653 0.0307653 1 1 1 3 11 11 76 173 7
1976 4 1 1 1 6 300 316 0.274524 0 0 9999 9999 9999 36423 20 0.965005 0.961236 1 1 1 3 11 11 77 174 0
1976 4 1 1 1 6 300 316 0.274524 2 2 77 0.00248 0.00248 0.00903381 20 0.00023928 0.00023928 0 0 1 3 11 11 77 175 2
1976 4 1 1 1 6 300 316 0.274524 2 3 92 0.00434 0.00434 0.0158092 20 0.00303001 0.00172128 1 1 1 3 11 11 77 175 3
1976 4 1 1 1 6 300 316 0.274524 2 4 109 0.00749 0.00749 0.0272836 20 0.000849 0.000849 0 0 1 3 11 11 77 175 4
1976 4 1 1 1 6 300 316 0.274524 2 5 129 0.01268 0.01268 0.046189 20 0 0.00129689 0 1 1 3 11 11 77 175 5
1976 4 1 1 1 6 300 316 0.274524 2 6 149 0.0199 0.0199 0.0724891 20 0.00067734 0.00067734 0 0 1 3 11 11 77 175 6
1976 4 1 1 1 6 300 316 0.274524 2 7 169 0.02951 0.02951 0.107495 20 0.00099373 0.00099373 0 0 1 3 11 11 77 175 7
1976 4 1 1 1 6 300 316 0.274524 2 8 189 0.04187 0.04187 0.152518 20 0.00048372 0.00048372 0 0 1 3 11 11 77 175 8
1976 4 1 1 1 6 300 316 0.274524 2 9 209 0.05736 0.05736 0.208943 20 0.00013592 0.00013592 0 0 1 3 11 11 77 175 9
1976 4 1 1 1 6 300 316 0.274524 2 10 229 0.07635 0.07635 0.278118 20 0.0003825 0.0003825 0 0 1 3 11 11 77 175 10
1976 4 1 1 1 6 300 316 0.274524 2 11 249 0.09923 0.09923 0.361462 20 0.00014478 0.00014478 0 0 1 3 11 11 77 175 11
1976 4 1 1 1 6 300 316 0.274524 3 4 84 0.00358 0.00358 0.0130407 20 0.0319648 0.0178377 1 1 1 3 11 11 77 176 4
1976 4 1 1 1 6 300 316 0.274524 3 5 94 0.00506 0.00506 0.0184319 20 0 0.0140022 0 1 1 3 11 11 77 176 5
1976 4 1 1 1 7 350 367 0.430049 0 0 9999 9999 9999 23250.9 11 0.914753 0.914753 1 1 1 3 11 11 78 177 0
1976 4 1 1 1 7 350 367 0.430049 2 4 109 0.00749 0.00749 0.0174166 11 0.00821828 0.00821828 1 1 1 3 11 11 78 178 4
1976 4 1 1 1 7 350 367 0.430049 3 3 74 0.00242 0.00242 0.00562727 11 0.077029 0.00166333 1 1 1 3 11 11 78 179 3
1976 4 1 1 1 7 350 367 0.430049 3 4 84 0.00358 0.00358 0.00832464 11 0 0.00592135 0 1 1 3 11 11 78 179 4
1976 4 1 1 1 7 350 367 0.430049 3 5 94 0.00506 0.00506 0.0117661 11 0 0.0122486 0 1 1 3 11 11 78 179 5
1976 4 1 1 1 7 350 367 0.430049 3 6 104 0.00692 0.00692 0.0160912 11 0 0.01629 0 1 1 3 11 11 78 179 6
1976 4 1 1 1 7 350 367 0.430049 3 7 114 0.00919 0.00919 0.0213697 11 0 0.0324981 0 1 1 3 11 11 78 179 7
1976 4 1 1 1 7 350 367 0.430049 3 8 124 0.01192 0.01192 0.0277178 11 0 0.00840773 0 1 1 3 11 11 78 179 8
1976 4 1 1 1 8 400 442 0.751253 0 0 9999 9999 9999 13309.8 24 0.780385 0.780385 1 1 1 3 11 11 79 180 0
1976 4 1 1 1 8 400 442 0.751253 2 3 92 0.00434 0.00434 0.00577702 24 0.162642 0.0469519 1 1 1 3 11 11 79 181 3
1976 4 1 1 1 8 400 442 0.751253 2 4 109 0.00749 0.00749 0.00997001 24 0 0.11569 0 1 1 3 11 11 79 181 4
1976 4 1 1 1 8 400 442 0.751253 3 6 104 0.00692 0.00692 0.00921128 24 0.0569729 0.0569729 1 1 1 3 11 11 79 182 6
1976 4 1 1 1 9 500 533 1.31735 0 0 9999 9999 9999 7590.24 16 0.802234 0.802234 1 1 1 3 11 11 80 183 0
1976 4 1 1 1 9 500 533 1.31735 2 4 109 0.00749 0.00749 0.00568566 16 0.141079 0.0679939 1 1 1 3 11 11 80 184 4
1976 4 1 1 1 9 500 533 1.31735 2 5 129 0.01268 0.01268 0.00962539 16 0 0.0730848 0 1 1 3 11 11 80 184 5
1976 4 1 1 1 9 500 533 1.31735 3 5 94 0.00506 0.00506 0.00384105 16 0.0566875 0.0566875 1 1 1 3 11 11 80 185 5
1976 4 1 1 1 10 600 642 2.3021 0 0 9999 9999 9999 4343.42 10 0.374369 0.374369 1 1 1 3 11 11 81 186 0
1976 4 1 1 1 10 600 642 2.3021 2 10 229 0.07635 0.07635 0.0331654 10 0.596411 0.596411 1 1 1 3 11 11 81 187 10
1976 4 1 1 1 10 600 642 2.3021 3 4 84 0.00358 0.00358 0.0015551 10 0.02922 0.00225928 1 1 1 3 11 11 81 188 4
1976 4 1 1 1 10 600 642 2.3021 3 5 94 0.00506 0.00506 0.00219799 10 1e-08 1e-08 0 0 2 3 11 11 81 188 5
1976 4 1 1 1 10 600 642 2.3021 3 6 104 0.00692 0.00692 0.00300595 10 0 0.00507035 0 1 1 3 11 11 81 188 6
1976 4 1 1 1 10 600 642 2.3021 3 7 114 0.00919 0.00919 0.00399201 10 0 0.0102539 0 1 1 3 11 11 81 188 7
1976 4 1 1 1 10 600 642 2.3021 3 8 124 0.01192 0.01192 0.00517788 10 0 0.0116365 0 1 1 3 11 11 81 188 8
1977 1 1 1 1 3 150 168 0.0412522 0 0 9999 9999 9999 242387 16 0.796346 0.796345 1 1 1 4 12 12 82 189 0
1977 1 1 1 1 3 150 168 0.0412522 3 3 74 0.00242 0.00242 0.0586635 16 0.203654 0.0178669 1 1 1 4 12 12 82 190 3
1977 1 1 1 1 3 150 168 0.0412522 3 4 84 0.00358 0.00358 0.0867833 16 1e-08 1e-08 0 0 2 4 12 12 82 190 4
1977 1 1 1 1 3 150 168 0.0412522 3 5 94 0.00506 0.00506 0.12266 16 1e-08 1e-08 0 0 2 4 12 12 82 190 5
1977 1 1 1 1 3 150 168 0.0412522 3 6 104 0.00692 0.00692 0.167749 16 1e-08 1e-08 0 0 2 4 12 12 82 190 6
1977 1 1 1 1 3 150 168 0.0412522 3 7 114 0.00919 0.00919 0.222776 16 0 0.185788 0 1 1 4 12 12 82 190 7
1977 1 1 1 1 4 200 229 0.104478 0 0 9999 9999 9999 95704.2 10 0.576422 0.576422 1 1 1 4 12 12 83 191 0
1977 1 1 1 1 4 200 229 0.104478 3 2 64 0.00154 0.00154 0.0147399 10 0.423578 0.022682 1 1 1 4 12 12 83 192 2
1977 1 1 1 1 4 200 229 0.104478 3 3 74 0.00242 0.00242 0.0231627 10 0 0.0550398 0 1 1 4 12 12 83 192 3
1977 1 1 1 1 4 200 229 0.104478 3 4 84 0.00358 0.00358 0.0342655 10 0 0.109568 0 1 1 4 12 12 83 192 4
1977 1 1 1 1 4 200 229 0.104478 3 5 94 0.00506 0.00506 0.0484312 10 0 0.0975619 0 1 1 4 12 12 83 192 5
1977 1 1 1 1 4 200 229 0.104478 3 6 104 0.00692 0.00692 0.0662339 10 0 0.081856 0 1 1 4 12 12 83 192 6
1977 1 1 1 1 4 200 229 0.104478 3 7 114 0.00919 0.00919 0.0879609 10 0 0.0421124 0 1 1 4 12 12 83 192 7
1977 1 1 1 1 4 200 229 0.104478 3 8 124 0.01192 0.01192 0.114091 10 0 0.0147586 0 1 1 4 12 12 83 192 8
1977 1 1 1 1 5 250 272 0.175076 0 0 9999 9999 9999 57112.4 43 0.790506 0.783915 1 1 1 4 12 12 84 193 0
1977 1 1 1 1 5 250 272 0.175076 2 2 77 0.00248 0.00248 0.0141653 43 0.0416277 0.00827469 1 1 1 4 12 12 84 194 2
1977 1 1 1 1 5 250 272 0.175076 2 3 92 0.00434 0.00434 0.0247893 43 0 0.0128819 0 1 1 4 12 12 84 194 3
1977 1 1 1 1 5 250 272 0.175076 2 4 109 0.00749 0.00749 0.0427815 43 0 0.0044016 0 1 1 4 12 12 84 194 4
1977 1 1 1 1 5 250 272 0.175076 2 5 129 0.01268 0.01268 0.0724258 43 0 0.00182283 0 1 1 4 12 12 84 194 5
1977 1 1 1 1 5 250 272 0.175076 2 6 149 0.0199 0.0199 0.113665 43 0 0.0138995 0 1 1 4 12 12 84 194 6
1977 1 1 1 1 5 250 272 0.175076 2 7 169 0.02951 0.02951 0.168556 43 1e-08 1e-08 0 0 2 4 12 12 84 194 7
1977 1 1 1 1 5 250 272 0.175076 2 8 189 0.04187 0.04187 0.239154 43 1e-08 1e-08 0 0 2 4 12 12 84 194 8
1977 1 1 1 1 5 250 272 0.175076 2 9 209 0.05736 0.05736 0.32763 43 1e-08 1e-08 0 0 2 4 12 12 84 194 9
1977 1 1 1 1 5 250 272 0.175076 2 10 229 0.07635 0.07635 0.436097 43 0 0.00833789 0 0 1 4 12 12 84 194 10
